,Gene_Name,mantis_ml_proba,mantis_ml_perc
146,CYP24A1,0.840788999,99.21614947
147,SLC4A1,0.840485039,99.21078063
148,DOCK1,0.840103962,99.20541179
149,FLII,0.839943447,99.20004295
150,AKAP9,0.839016571,99.19467411
151,TSHZ3,0.838959571,99.18930527
152,HUWE1,0.83859037,99.18393643
153,SMAD4,0.838246918,99.17856759
154,LAMA4,0.838056103,99.17319875
155,CAV1,0.837850723,99.16782992
156,SLC7A9,0.837743538,99.16246108
157,TP53,0.837715437,99.15709224
158,EHD3,0.837256726,99.1517234
159,WNK1,0.836749467,99.14635456
160,SCNN1G,0.836084746,99.14098572
161,NPHP3,0.835695071,99.13561688
162,BBS2,0.834936079,99.13024804
163,LGR4,0.834277951,99.1248792
164,PEX2,0.834150524,99.11951036
165,BMPER,0.833827202,99.11414152
166,C2CD3,0.83364543,99.10877268
167,RARA,0.833383105,99.10340384
168,WNT5A,0.832931267,99.098035
169,SLC25A13,0.832559441,99.09266617
170,CDK5RAP2,0.832104483,99.08729733
171,MET,0.832028698,99.08192849
172,LTBP1,0.831851207,99.07655965
173,WDR83,0.831233292,99.07119081
174,PODXL,0.830982056,99.06582197
175,DNASE1,0.830494829,99.06045313
176,IFNAR1,0.830352435,99.05508429
177,SACS,0.830162767,99.04971545
178,SMPD4,0.830100878,99.04434661
179,MDK,0.829940605,99.03897777
180,ERBB3,0.829804016,99.03360893
181,CTH,0.829544206,99.02824009
182,RELB,0.829386209,99.02287126
183,AKR1B1,0.828370765,99.01750242
184,SIX2,0.828097954,99.01213358
185,CFB,0.828096958,99.00676474
186,NEK7,0.827982776,99.0013959
187,MPV17,0.827939922,98.99602706
188,DCN,0.827821108,98.99065822
189,LRPAP1,0.827529036,98.98528938
190,ARL13B,0.827484412,98.97992054
191,TCF21,0.827369789,98.9745517
192,HIPK2,0.827127708,98.96918286
193,ACE2,0.826880631,98.96381402
194,SLC12A4,0.826701752,98.95844518
195,STAB1,0.82563547,98.95307634
196,TJP1,0.825234404,98.94770751
197,KIF26B,0.824848287,98.94233867
198,HEXA,0.824654236,98.93696983
199,HMBS,0.824576339,98.93160099
200,CEP135,0.824541734,98.92623215
201,FANCM,0.823948317,98.92086331
202,ATP6V0A4,0.823934521,98.91549447
203,DLL1,0.823799526,98.91012563
204,ALDOB,0.823687668,98.90475679
205,ROBO1,0.823659212,98.89938795
206,LRRK2,0.823336542,98.89401911
207,TGFB1,0.822925221,98.88865027
208,ERCC1,0.822918696,98.88328143
209,NCOA3,0.822637013,98.8779126
210,VEGFA,0.821940854,98.87254376
211,HADHA,0.821638262,98.86717492
212,KRAS,0.821591468,98.86180608
213,CDC42,0.820962736,98.85643724
214,KL,0.820705366,98.8510684
215,CENPJ,0.82053248,98.84569956
216,MKS1,0.8204011,98.84033072
217,CUBN,0.819858855,98.83496188
218,TRPM7,0.819539152,98.82959304
219,WRN,0.819331399,98.8242242
220,SDCCAG8,0.819310683,98.81885536
221,TOP3B,0.819296097,98.81348652
222,SLC34A2,0.818646526,98.80811768
223,APOE,0.818490831,98.80274885
224,LAMC1,0.818445622,98.79738001
225,CLDN16,0.818383448,98.79201117
226,ATR,0.818118474,98.78664233
227,TXNIP,0.817832924,98.78127349
228,GUSB,0.815600936,98.77590465
229,VHL,0.815450479,98.77053581
230,BBS1,0.815429583,98.76516697
231,SCARB2,0.815347917,98.75979813
232,LRP6,0.815034318,98.75442929
233,PAX2,0.814883631,98.74906045
234,NBAS,0.814590675,98.74369161
235,BAX,0.814562091,98.73832277
236,LEPR,0.814326324,98.73295394
237,BMP4,0.814159274,98.7275851
238,GATA3,0.814111756,98.72221626
239,NEK1,0.813889052,98.71684742
240,PIK3C2A,0.813717078,98.71147858
241,ALDH1A2,0.813294539,98.70610974
242,INTU,0.813090284,98.7007409
243,PRICKLE1,0.812781394,98.69537206
244,PIKFYVE,0.812761369,98.69000322
245,FLNA,0.812647267,98.68463438
246,APC,0.812292345,98.67926554
247,HS2ST1,0.812286275,98.6738967
248,ALMS1,0.812156601,98.66852786
249,ACD,0.811960756,98.66315903
250,KIF7,0.81148371,98.65779019
251,KIAA0753,0.811357101,98.65242135
252,OSR1,0.811316653,98.64705251
253,IGF2R,0.811167403,98.64168367
254,MYO5B,0.810978411,98.63631483
255,JAG1,0.810631728,98.63094599
256,CITED2,0.810327521,98.62557715
257,SLC9A3R1,0.810106916,98.62020831
258,GGT1,0.809738453,98.61483947
259,PPP1R12A,0.809690088,98.60947063
260,B9D1,0.809646156,98.60410179
261,BCR,0.809297829,98.59873295
262,F2R,0.809276226,98.59336411
263,GNAS,0.807685817,98.58799528
264,GALC,0.807566987,98.58262644
265,AVPR2,0.807558597,98.5772576
266,SYNE1,0.807261527,98.57188876
267,TJP2,0.806951573,98.56651992
268,C1GALT1,0.806795719,98.56115108
269,SALL2,0.80657505,98.55578224
270,CLU,0.805981554,98.5504134
271,PTPRC,0.805587539,98.54504456
272,FOXO1,0.80520941,98.53967572
273,CCP110,0.8049661,98.53430688
274,CTNNB1,0.804906241,98.52893804
275,GSTK1,0.804554536,98.5235692
276,APOB,0.804301303,98.51820037
277,PANK2,0.804235803,98.51283153
278,WT1,0.804047134,98.50746269
279,GAS6,0.803927208,98.50209385
280,F11,0.803318552,98.49672501
281,UNC45A,0.803277434,98.49135617
282,ID2,0.803245044,98.48598733
283,AXIN1,0.80318599,98.48061849
284,PLD1,0.80316334,98.47524965
285,SLC19A3,0.80307808,98.46988081
286,MKKS,0.803023213,98.46451197
287,DNAH5,0.802989757,98.45914313
288,PER2,0.802988477,98.45377429
289,SLC19A1,0.802661682,98.44840545
290,PLCB1,0.802307239,98.44303662
291,SULF2,0.802135219,98.43766778
292,RGS4,0.802059696,98.43229894
293,TAGLN,0.801751943,98.4269301
294,IFNGR1,0.801184288,98.42156126
295,NCK2,0.80104103,98.41619242
296,HAUS6,0.800859382,98.41082358
297,SIM1,0.800806324,98.40545474
298,GLIS3,0.800635466,98.4000859
299,SUN1,0.800384258,98.39471706
300,MEF2C,0.800115569,98.38934822
301,RARB,0.799933958,98.38397938
302,LAMA3,0.799659184,98.37861054
303,TUSC3,0.799490706,98.37324171
304,ICA1,0.798757674,98.36787287
305,DBR1,0.798607873,98.36250403
306,CALD1,0.798571531,98.35713519
307,B9D2,0.798397356,98.35176635
308,GSTZ1,0.798342209,98.34639751
309,PRKACA,0.798252274,98.34102867
310,CDON,0.79815165,98.33565983
311,DDR1,0.798030283,98.33029099
312,FMN1,0.79771785,98.32492215
313,BCAT2,0.797395589,98.31955331
314,PALB2,0.797340406,98.31418447
315,DAB2,0.797202666,98.30881563
316,SPTBN1,0.797130391,98.30344679
317,ING4,0.79694256,98.29807796
318,GNAQ,0.796933191,98.29270912
319,RICTOR,0.796905461,98.28734028
320,FREM1,0.796551834,98.28197144
321,COL18A1,0.796200739,98.2766026
322,FOXC2,0.795747645,98.27123376
323,ACOX3,0.795517656,98.26586492
324,FGFR2,0.795509818,98.26049608
325,TRIM21,0.795114458,98.25512724
326,THBS1,0.795108535,98.2497584
327,IQCB1,0.795066167,98.24438956
328,FGFRL1,0.794953257,98.23902072
329,INSR,0.794902841,98.23365188
330,ATE1,0.794842937,98.22828305
331,AGTR1,0.794659057,98.22291421
332,NOS2,0.794248133,98.21754537
333,DMBT1,0.793918604,98.21217653
334,RERE,0.793700855,98.20680769
335,GLDC,0.793610693,98.20143885
336,LAMB3,0.793572942,98.19607001
337,HPX,0.793542727,98.19070117
338,RET,0.793171526,98.18533233
339,TLR2,0.793112054,98.17996349
340,AHCTF1,0.793063106,98.17459465
341,HSPG2,0.792713543,98.16922581
342,PTCH1,0.792699393,98.16385697
343,LAMA1,0.792495776,98.15848813
344,CBS,0.792463731,98.1531193
345,POR,0.792399613,98.14775046
346,SMARCA4,0.792196801,98.14238162
347,CAT,0.792143045,98.13701278
348,DBT,0.792115872,98.13164394
349,BBS9,0.791865745,98.1262751
350,FOXC1,0.791322587,98.12090626
351,HSD17B4,0.791007052,98.11553742
352,COL7A1,0.791005193,98.11016858
353,ECD,0.790949143,98.10479974
354,IRS1,0.790796125,98.0994309
355,CASP8,0.790507194,98.09406206
356,ERCC6,0.790090355,98.08869322
357,BSG,0.7897544,98.08332439
358,GLI1,0.78932591,98.07795555
359,TRIP11,0.789270063,98.07258671
360,AGPAT2,0.789182506,98.06721787
361,RAD50,0.788864527,98.06184903
362,PPARGC1A,0.788530537,98.05648019
363,FAT4,0.788429196,98.05111135
364,CEP97,0.788294452,98.04574251
365,BRCA2,0.788265836,98.04037367
366,KIT,0.787974095,98.03500483
367,MAN2A1,0.787719314,98.02963599
368,EXOC4,0.787571551,98.02426715
369,FANCL,0.787478533,98.01889831
370,ANO1,0.786671739,98.01352947
371,PTPRO,0.7864717,98.00816064
372,LDLR,0.786420359,98.0027918
373,ESR1,0.786207944,97.99742296
374,ERCC5,0.785785149,97.99205412
375,CEP164,0.785675277,97.98668528
376,TSG101,0.785655104,97.98131644
377,CFL1,0.785228196,97.9759476
378,WNT3A,0.785175527,97.97057876
379,MED12,0.785169938,97.96520992
380,LAMC2,0.785168459,97.95984108
381,FKBP4,0.785056528,97.95447224
382,CLIC5,0.784865298,97.9491034
383,NF1,0.784745892,97.94373456
384,FLCN,0.784641136,97.93836573
385,PLAT,0.784619546,97.93299689
386,AQP1,0.784543417,97.92762805
387,ATP7B,0.783608122,97.92225921
388,CD55,0.783489991,97.91689037
389,DAO,0.783419835,97.91152153
390,PRKDC,0.783391932,97.90615269
391,HOXD10,0.783279222,97.90078385
392,CYP26A1,0.782946874,97.89541501
393,GSK3B,0.782599267,97.89004617
394,DCHS1,0.782459886,97.88467733
395,PSEN1,0.782443296,97.87930849
396,MT1A,0.782243274,97.87393965
397,HSD17B2,0.782163766,97.86857081
398,NUCB1,0.78215816,97.86320198
399,DST,0.781804402,97.85783314
400,SPEF2,0.781799196,97.8524643
401,SCLT1,0.781754921,97.84709546
402,PFAS,0.781035444,97.84172662
403,PLXND1,0.78100615,97.83635778
404,LGR5,0.780995895,97.83098894
405,MACF1,0.780935851,97.8256201
406,HMOX1,0.780926841,97.82025126
407,MTA2,0.780722704,97.81488242
408,NAGLU,0.78033946,97.80951358
409,PTK7,0.780236759,97.80414474
410,FZD8,0.780224738,97.7987759
411,RANBP2,0.78000823,97.79340707
412,PEPD,0.779799053,97.78803823
413,CRIM1,0.77969201,97.78266939
414,ATRX,0.779485429,97.77730055
415,NR3C2,0.77937001,97.77193171
416,RBL1,0.779130482,97.76656287
417,PEX10,0.779126375,97.76119403
418,TTC21B,0.778742003,97.75582519
419,SHH,0.778584247,97.75045635
420,RTEL1,0.778504725,97.74508751
421,PEX11A,0.778439782,97.73971867
422,FYN,0.778407826,97.73434983
423,GFRA1,0.77790132,97.72898099
424,ITGB2,0.77769182,97.72361216
425,PARP1,0.7776182,97.71824332
426,INPP5E,0.777307586,97.71287448
427,DMTF1,0.777136595,97.70750564
428,CUL7,0.777075562,97.7021368
429,EP300,0.776882015,97.69676796
430,FLNB,0.776865788,97.69139912
431,BLM,0.776808084,97.68603028
432,SYK,0.776533093,97.68066144
433,PDPK1,0.7765194,97.6752926
434,AR,0.776473942,97.66992376
435,KRT7,0.77614967,97.66455492
436,SLC7A7,0.77571835,97.65918608
437,NPR3,0.775534828,97.65381724
438,MAF,0.775408169,97.64844841
439,SMAD3,0.775386563,97.64307957
440,DACT1,0.775276963,97.63771073
441,ACTN4,0.775234948,97.63234189
442,BMP7,0.775134032,97.62697305
443,SLC12A3,0.775007533,97.62160421
444,GSN,0.774987543,97.61623537
445,COL1A2,0.774760212,97.61086653
446,SLC25A15,0.774721156,97.60549769
447,SOAT1,0.774665934,97.60012885
448,PLOD3,0.774328262,97.59476001
449,ATP7A,0.77427851,97.58939117
450,HAUS3,0.77418663,97.58402233
451,NPNT,0.774155036,97.5786535
452,BRAF,0.774108338,97.57328466
453,FANCA,0.773914374,97.56791582
454,SLC23A1,0.773811639,97.56254698
455,LAMB1,0.773687323,97.55717814
456,NOTCH4,0.773440689,97.5518093
457,KNTC1,0.773396414,97.54644046
458,MCPH1,0.773338424,97.54107162
459,SMG1,0.773190126,97.53570278
460,GLIS2,0.773086072,97.53033394
461,TCF7L2,0.77297874,97.5249651
462,IFT80,0.772949635,97.51959626
463,SGK1,0.772190615,97.51422742
464,ETV4,0.772085562,97.50885858
465,AQP2,0.771688393,97.50348975
466,HOXD9,0.7716397,97.49812091
467,FEN1,0.771505401,97.49275207
468,CYP4F2,0.771470815,97.48738323
469,HMGCR,0.771242908,97.48201439
470,CTTN,0.770582051,97.47664555
471,NFAT5,0.770427071,97.47127671
472,GLI3,0.770237496,97.46590787
473,PEX26,0.770108562,97.46053903
474,NEXN,0.77006494,97.45517019
475,SDC4,0.769977694,97.44980135
476,PTPRJ,0.769651267,97.44443251
477,ERF,0.769643397,97.43906367
478,EPHB4,0.769162715,97.43369484
479,TTC7A,0.769091127,97.428326
480,GCNT3,0.768749164,97.42295716
481,EYA1,0.768614145,97.41758832
482,HRAS,0.768580176,97.41221948
483,DSP,0.768497424,97.40685064
484,NPAT,0.768463938,97.4014818
485,MT1X,0.767998873,97.39611296
486,ARID4B,0.767920387,97.39074412
487,CYP4F11,0.767600323,97.38537528
488,MMP9,0.767524086,97.38000644
489,HERC2,0.767350877,97.3746376
490,TGS1,0.766928485,97.36926876
491,IL27RA,0.766841189,97.36389992
492,CA2,0.766632561,97.35853109
493,RARS2,0.766396278,97.35316225
494,GOLGA4,0.766110977,97.34779341
495,CROT,0.766071677,97.34242457
496,COL3A1,0.765975092,97.33705573
497,WNT4,0.765955179,97.33168689
498,PGM3,0.765690749,97.32631805
499,GOLM1,0.765645239,97.32094921
500,MYO1E,0.765478489,97.31558037
501,ATP2B1,0.76467053,97.31021153
502,ADAMTS1,0.764435112,97.30484269
503,CDKN1C,0.764277221,97.29947385
504,AMACR,0.764091496,97.29410501
505,MAD1L1,0.764010034,97.28873618
506,DCAF13,0.76399355,97.28336734
507,NEUROD1,0.763511856,97.2779985
508,HP,0.763398233,97.27262966
509,ALDH5A1,0.763219085,97.26726082
510,BCAR1,0.763156401,97.26189198
511,ITGAX,0.763118986,97.25652314
512,SLC25A19,0.763008806,97.2511543
513,LIFR,0.762801368,97.24578546
514,GNB1L,0.762620391,97.24041662
515,CIR1,0.762583543,97.23504778
516,ATM,0.762519741,97.22967894
517,CYP2B6,0.762471755,97.2243101
518,EIF4ENIF1,0.76245726,97.21894126
519,FERMT1,0.762401603,97.21357243
520,OGG1,0.762222468,97.20820359
521,CNOT1,0.762046337,97.20283475
522,TMEM67,0.76138293,97.19746591
523,EMX2,0.761381857,97.19209707
524,TCF3,0.760849043,97.18672823
525,ADA,0.76084418,97.18135939
526,AGA,0.760831171,97.17599055
527,PPP4R2,0.760746941,97.17062171
528,CSF2,0.760434466,97.16525287
529,DBI,0.760222121,97.15988403
530,EHD4,0.760219995,97.15451519
531,ROBO3,0.760177398,97.14914635
532,VANGL2,0.760143137,97.14377752
533,SLIT2,0.760110858,97.13840868
534,KMT2C,0.76004738,97.13303984
535,COL4A2,0.760006214,97.127671
536,COL1A1,0.75948288,97.12230216
537,STAB2,0.759474744,97.11693332
538,PCCA,0.759221954,97.11156448
539,ERCC2,0.759170228,97.10619564
540,PDS5A,0.759075147,97.1008268
541,FJX1,0.758948162,97.09545796
542,KLF3,0.758385909,97.09008912
543,TRAF6,0.758288542,97.08472028
544,FANCD2,0.758246946,97.07935144
545,FGFR1,0.758104389,97.0739826
546,MT1H,0.758007128,97.06861377
547,UTRN,0.757852916,97.06324493
548,PEX6,0.757844208,97.05787609
549,SLX4,0.757640644,97.05250725
550,UROS,0.757550353,97.04713841
551,KMT2A,0.757513103,97.04176957
552,INPP5B,0.757272692,97.03640073
553,POLR3A,0.757178875,97.03103189
554,NF2,0.757149723,97.02566305
555,MYH11,0.757101619,97.02029421
556,CFTR,0.757081004,97.01492537
557,CCDC40,0.756237067,97.00955653
558,LCMT1,0.755917532,97.00418769
559,NPHP1,0.755650299,96.99881886
560,CYP11B1,0.755189514,96.99345002
561,SLC27A2,0.755164078,96.98808118
562,SALL4,0.755112723,96.98271234
563,PAK2,0.755070615,96.9773435
564,NES,0.754770567,96.97197466
565,CUX1,0.754525858,96.96660582
566,ATP6V1B1,0.754452487,96.96123698
567,PIK3CA,0.754379511,96.95586814
568,HR,0.754287152,96.9504993
569,EVC,0.754148648,96.94513046
570,SERPIND1,0.754100872,96.93976162
571,ALS2,0.75399823,96.93439278
572,STAT3,0.753712083,96.92902395
573,MAZ,0.753689162,96.92365511
574,FOXP3,0.753390239,96.91828627
575,DNMBP,0.75321384,96.91291743
576,WNT7B,0.752779993,96.90754859
577,KIDINS220,0.752720855,96.90217975
578,GNPTAB,0.752611185,96.89681091
579,LMX1B,0.752531946,96.89144207
580,IFIH1,0.751713368,96.88607323
581,FTO,0.751622988,96.88070439
582,RALA,0.751567604,96.87533555
583,ATMIN,0.751560301,96.86996671
584,CDH3,0.751466333,96.86459787
585,BAG6,0.751357563,96.85922903
586,CXCR4,0.751217818,96.8538602
587,NOX4,0.751086939,96.84849136
588,MANBA,0.750272946,96.84312252
589,AKAP13,0.749979349,96.83775368
590,MTHFD2,0.749709822,96.83238484
591,PLEC,0.749588536,96.827016
592,CLCN3,0.749588082,96.82164716
593,BBS7,0.749314654,96.81627832
594,CYFIP2,0.749313038,96.81090948
595,AP3B1,0.749191705,96.80554064
596,TOR1AIP1,0.749128711,96.8001718
597,CYP4F3,0.748487928,96.79480296
598,ITPR3,0.747515556,96.78943412
599,PLXNB2,0.747374807,96.78406529
600,UNC5B,0.747364939,96.77869645
601,EDNRA,0.747088511,96.77332761
602,NBN,0.746618503,96.76795877
603,PPL,0.746507784,96.76258993
604,DZIP1L,0.746165811,96.75722109
605,SERPINC1,0.746052083,96.75185225
606,SIK3,0.745689,96.74648341
607,DYNC2LI1,0.745595297,96.74111457
608,MGAT2,0.745524033,96.73574573
609,HSPA4L,0.745503942,96.73037689
610,NCK1,0.745129556,96.72500805
611,ASXL1,0.744935572,96.71963921
612,MOCS1,0.744919108,96.71427037
613,PLCE1,0.744663294,96.70890154
614,MED1,0.744552431,96.7035327
615,LPP,0.74441973,96.69816386
616,IFT20,0.744398412,96.69279502
617,SECISBP2,0.744373972,96.68742618
618,NUP98,0.744068443,96.68205734
619,ELN,0.743884453,96.6766885
620,PCSK5,0.743768004,96.67131966
621,PTPRF,0.743523499,96.66595082
622,MT1E,0.743489405,96.66058198
623,MTOR,0.743401378,96.65521314
624,MTSS1,0.743287356,96.6498443
625,RHPN1,0.743253303,96.64447546
626,OAT,0.743201191,96.63910663
627,CYP27B1,0.743188879,96.63373779
628,ARHGAP1,0.742533866,96.62836895
629,TEAD2,0.742232127,96.62300011
630,CASR,0.742059681,96.61763127
631,WDR11,0.742054417,96.61226243
632,ARID1B,0.742011494,96.60689359
633,TRPS1,0.741902725,96.60152475
634,MARK2,0.741870808,96.59615591
635,SDHB,0.741857656,96.59078707
636,ATN1,0.741753167,96.58541823
637,REN,0.741209276,96.58004939
638,ANK1,0.741192654,96.57468055
639,WDPCP,0.741142827,96.56931171
640,IQGAP3,0.741131907,96.56394288
641,CASP4,0.741005988,96.55857404
642,MSR1,0.741005191,96.5532052
643,PIK3CB,0.740949045,96.54783636
644,CDH1,0.740680308,96.54246752
645,RHBG,0.740671228,96.53709868
646,TTN,0.740548775,96.53172984
647,SEC63,0.740441167,96.526361
648,RTTN,0.740402731,96.52099216
649,GBE1,0.740373026,96.51562332
650,IGF1R,0.740306314,96.51025448
651,MST1R,0.739999589,96.50488564
652,CHD2,0.739695261,96.4995168
653,PRDM1,0.739378093,96.49414797
654,CLCN7,0.739336836,96.48877913
655,GCGR,0.738949814,96.48341029
656,SIRT1,0.738831833,96.47804145
657,ALKBH1,0.73859998,96.47267261
658,DAG1,0.738596368,96.46730377
659,GCKR,0.738452905,96.46193493
660,DNAAF1,0.73821409,96.45656609
661,NEK8,0.738180996,96.45119725
662,HRG,0.738029151,96.44582841
663,SLC37A4,0.73786408,96.44045957
664,DICER1,0.73720056,96.43509073
665,KNG1,0.737025461,96.42972189
666,PARD3,0.737016311,96.42435305
667,BRD2,0.73701225,96.41898422
668,GDNF,0.736601962,96.41361538
669,PTGS2,0.736599797,96.40824654
670,GEMIN5,0.736487831,96.4028777
671,SFRP4,0.736465226,96.39750886
672,GAS1,0.735736898,96.39214002
673,PYGO2,0.73568472,96.38677118
674,CHTOP,0.735534616,96.38140234
675,MCM3AP,0.735507142,96.3760335
676,CYBB,0.735310864,96.37066466
677,DNA2,0.735251856,96.36529582
678,TNIP1,0.73525141,96.35992698
679,ASS1,0.735197385,96.35455814
680,TULP3,0.735177606,96.34918931
681,CNTRL,0.735168411,96.34382047
682,TNFRSF1A,0.734733682,96.33845163
683,MDN1,0.734406586,96.33308279
684,OCA2,0.734303926,96.32771395
685,CCNB1,0.734214074,96.32234511
686,SLC22A6,0.734001569,96.31697627
687,NOTCH3,0.733958776,96.31160743
688,ABCA3,0.73326699,96.30623859
689,PTPN14,0.733146184,96.30086975
690,MEP1B,0.732946272,96.29550091
691,KRT2,0.732326967,96.29013207
692,REC8,0.732307382,96.28476323
693,SLC22A12,0.731943871,96.27939439
694,DIAPH3,0.731591915,96.27402556
695,LRRFIP1,0.731475341,96.26865672
696,LMNA,0.731363443,96.26328788
697,OTC,0.73118866,96.25791904
698,LIG4,0.731167212,96.2525502
699,ABCC4,0.731153206,96.24718136
700,ARAF,0.731045542,96.24181252
701,MYBBP1A,0.730951291,96.23644368
702,LCN2,0.730762126,96.23107484
703,ITGA7,0.730731173,96.225706
704,KIF14,0.730649403,96.22033716
705,IFT57,0.730334858,96.21496832
706,ETV5,0.730136964,96.20959948
707,KCNJ10,0.730024288,96.20423065
708,TIE1,0.729423258,96.19886181
709,FH,0.729358272,96.19349297
710,ZFHX3,0.72935469,96.18812413
711,JUP,0.729305325,96.18275529
