TP53,1.4124745817412077E-9
HSP90AB1,1.801903104503566E-8
DNM1L,8.93816051172891E-8
MAPK14,9.198766437457095E-8
CTNNB1,1.0081062695732612E-7
BAX,1.633811039791766E-7
PSAP,3.3194749449183547E-7
SMARCA4,9.84961386119032E-7
GRIN2A,1.21974900213484E-6
CSTB,1.5717253954994348E-6
PPP2R1A,2.0178260417003102E-6
ACLY,2.250234554246333E-6
RTN4,2.3510199935738996E-6
CYB5R3,2.5815942462648067E-6
CAT,2.5865246936485065E-6
BRCA1,3.965401086269971E-6
PTEN,4.198630806029335E-6
CASP9,4.563000583490684E-6
CANX,5.390774838742729E-6
COX15,5.97911218769287E-6
CLU,6.481630180354969E-6
GSK3B,7.385969051365571E-6
HADHA,7.480797564851649E-6
HSPB1,9.352948844743025E-6
DAXX,1.191784832099696E-5
MCM3,1.2615973023044624E-5
BID,1.2700345213167985E-5
ECE1,1.4420938715842269E-5
GRN,1.4429153215145263E-5
TSC2,1.4687596266771408E-5
EGFR,1.5449855456539652E-5
GJA1,1.5470910280090955E-5
PUM2,1.5644273480330817E-5
HTT,1.6042259122439617E-5
PINK1,1.736311612188235E-5
DDX3X,1.7780969794656265E-5
NDRG1,1.8928413688334977E-5
AR,1.9238034945190385E-5
ARID1A,2.004533065991243E-5
APAF1,2.0472598692533595E-5
ERBB2,2.0758781113183744E-5
ATM,2.2575193283413952E-5
ABCA1,2.31015821892111E-5
SRPRB,2.5156767534895152E-5
APC,2.538235108007214E-5
LRRK2,2.559137098623321E-5
INSR,2.676519072697392E-5
GNAS,2.7508019945221562E-5
CCS,2.8153264713282056E-5
NME1,2.9012634085168187E-5
SSB,2.9894551767939426E-5
NF1,3.001508646893747E-5
PKM,3.240038286733693E-5
NISCH,4.3430414706779885E-5
PAFAH1B1,4.3508895021693306E-5
NHP2,4.427624095004745E-5
EHMT2,4.4974572442346705E-5
SHMT1,4.56781831583708E-5
MAPK12,4.582097855732048E-5
BTRC,4.758672978943945E-5
HSPH1,4.762438511496381E-5
VIM,4.8852777265517844E-5
HSPA5,5.058611507002819E-5
PIK3R1,5.194458519341971E-5
EXOSC10,5.422557514866977E-5
KIF2A,5.5886123179971214E-5
SEC61A1,5.720273000253684E-5
CAD,6.0746412608225775E-5
RC3H2,6.232560641983298E-5
ATP5MF,6.338849736020613E-5
NCOA4,6.390663074062886E-5
NTRK1,6.531890268013374E-5
OPA1,7.018475048592432E-5
RIF1,7.373234085295E-5
ENO1,7.451256433288478E-5
SACS,7.644025175090885E-5
MAPK3,7.67445016013335E-5
HNRNPU,7.69586621428564E-5
TSC1,7.770609843715803E-5
ACTG1,7.952859026105763E-5
CD44,8.022495639814498E-5
ATP13A2,8.18539029532328E-5
KIF1B,8.393573953990874E-5
KIF5A,8.48257031988986E-5
C9orf72,8.618680801242284E-5
ATP2A2,8.623104073257615E-5
ERBB3,8.759373628652867E-5
MYBBP1A,8.844280689090933E-5
ZFR,9.27682529464624E-5
FGFR2,9.357252026387375E-5
PLEC,9.521496835573906E-5
HDAC2,9.567268712196153E-5
CFTR,9.612504694189727E-5
PARP1,9.66167044094135E-5
MSH2,9.818852947673928E-5
RB1,1.0199745720929076E-4
SIRT1,1.0300991618938937E-4
HMOX1,1.0799976987141413E-4
MGA,1.0827573841298843E-4
MFN2,1.0931880656583903E-4
CTNND1,1.095903101344664E-4
AARS1,1.1107763565598727E-4
CASP8,1.1599805750928116E-4
PTK2B,1.1913802542207197E-4
ANAPC5,1.2019977596366971E-4
NDEL1,1.2059604840519711E-4
PRKCD,1.206688626881336E-4
DCX,1.2288808160076936E-4
EWSR1,1.2333814806897436E-4
LRP1,1.253058225646475E-4
GLUL,1.2904495043764008E-4
LDHA,1.3053056166889565E-4
APLP2,1.3234173406806438E-4
PPT1,1.3407965348666284E-4
ITPR1,1.3534077891785845E-4
TRIO,1.3572081513735235E-4
WNK1,1.3614599044309283E-4
KARS1,1.4274074767750555E-4
TXNRD1,1.4388711470347815E-4
SPTBN1,1.4543329012051132E-4
MYO7A,1.4910715371696526E-4
ALDOA,1.496761611144981E-4
SFRP1,1.514728094441642E-4
MCM7,1.5247419408792595E-4
MYO1C,1.5497500894445793E-4
SRC,1.561467506491221E-4
TUBB4B,1.5675919709357E-4
FN1,1.5909109985712266E-4
ASS1,1.6037061610774117E-4
TKT,1.615952849978175E-4
CORO1A,1.6626208391634645E-4
CRYAB,1.6681712634958323E-4
UBB,1.6856275326648795E-4
TCF4,1.6890926078672042E-4
IGF2R,1.7187161915244165E-4
GOT2,1.7452215033975094E-4
MYO5A,1.756053325642215E-4
IQGAP1,1.758969022228607E-4
EPB41L2,1.7654412825751642E-4
LRP2,1.7671277621444936E-4
BCR,1.7679723453090102E-4
EP300,1.776626148759508E-4
SLC25A4,1.8338018048580373E-4
ZWINT,1.8382487869406106E-4
TOP2A,1.8387542112452415E-4
CREBBP,1.8555920633089862E-4
REST,1.9055638897413907E-4
SYNJ1,1.9294491958887772E-4
NF2,1.992088712622353E-4
COL4A1,1.993363300591966E-4
ARHGEF2,2.0153973455250274E-4
ARHGAP1,2.055254634281134E-4
EIF4G1,2.0627175938303655E-4
PTCH1,2.1056800868968217E-4
DHX36,2.114447565226829E-4
PTPRF,2.1177550830231429E-4
PEG3,2.1227225646280878E-4
NRG1,2.2038945263658238E-4
ATXN3,2.2157271788580957E-4
ILK,2.2507055902198925E-4
SPART,2.284610172029744E-4
COX6A1,2.3183188971409585E-4
JAK1,2.3311583055374285E-4
MYH9,2.3373106588042702E-4
DISC1,2.338886999909695E-4
