Rank,ID,Name,Interactant count,Score
1,2177,FANCD2,1662,2.01E-03
2,6047,RNF4,1253,1.86E-03
3,1956,EGFR,1281,1.71E-03
4,8452,CUL3,1246,1.42E-03
5,7514,XPO1,1278,1.39E-03
6,9343,EFTUD2,1304,1.36E-03
7,4343,MOV10,1033,1.26E-03
8,63891,RNF123,779,1.17E-03
9,3312,HSPA8,837,1.10E-03
10,3320,HSP90AA1,881,9.85E-04
11,1080,CFTR,770,9.46E-04
12,213,ALB,222,7.75E-04
13,1457,CSNK2A1,562,7.50E-04
14,3065,HDAC1,604,7.35E-04
15,55054,ATG16L1,724,7.18E-04
16,1017,CDK2,701,7.17E-04
17,2130,EWSR1,688,6.88E-04
18,999,CDH1,655,6.78E-04
19,56257,MEPCE,749,6.70E-04
20,55011,PIH1D1,652,6.63E-04
21,26123,TCTN3,318,6.45E-04
22,6472,SHMT2,461,6.37E-04
23,51547,SIRT7,678,6.34E-04
24,23327,NEDD4L,215,6.30E-04
25,9820,CUL7,660,6.24E-04
26,5597,MAPK6,444,6.14E-04
27,10075,HUWE1,560,6.03E-04
28,83987,CCDC8,554,5.99E-04
29,1107,CHD3,645,5.86E-04
30,988,CDC5L,629,5.84E-04
31,23363,OBSL1,645,5.70E-04
32,10594,PRPF8,560,5.70E-04
33,1108,CHD4,668,5.66E-04
34,84708,LNX1,389,5.45E-04
35,22938,SNW1,547,5.38E-04
36,4193,MDM2,516,5.30E-04
37,6117,RPA1,521,5.03E-04
38,2801,GOLGA2,457,4.95E-04
39,79922,MRM1,268,4.88E-04
40,3676,ITGA4,519,4.87E-04
41,7529,YWHAB,430,4.85E-04
42,6118,RPA2,495,4.80E-04
43,3091,HIF1A,392,4.75E-04
44,1213,CLTC,352,4.64E-04
45,7158,TP53BP1,412,4.63E-04
46,476,ATP1A1,192,4.58E-04
47,29979,UBQLN1,246,4.55E-04
48,8945,BTRC,407,4.50E-04
49,54101,RIPK4,328,4.39E-04
50,8878,SQSTM1,338,4.34E-04
51,8453,CUL2,468,4.32E-04
52,3190,HNRNPK,513,4.27E-04
53,7412,VCAM1,455,4.26E-04
54,50943,FOXP3,415,4.18E-04
55,7917,BAG6,320,4.18E-04
56,409,ARRB2,390,4.16E-04
57,2521,FUS,446,4.15E-04
58,6647,SOD1,335,4.15E-04
59,5566,PRKACA,286,4.01E-04
60,708,C1QBP,336,4.01E-04
61,9659,PDE4DIP,297,3.99E-04
62,7112,TMPO,387,3.92E-04
63,23043,TNIK,287,3.91E-04
64,7203,CCT3,324,3.91E-04
65,8626,TP63,281,3.91E-04
66,10488,CREB3,221,3.90E-04
67,6119,RPA3,418,3.89E-04
68,10980,COPS6,326,3.85E-04
69,10014,HDAC5,358,3.83E-04
70,4627,MYH9,376,3.82E-04
71,57520,HECW2,303,3.77E-04
72,10413,YAP1,373,3.72E-04
73,23197,FAF2,258,3.69E-04
74,997,CDC34,301,3.66E-04
75,2547,XRCC6,354,3.64E-04
76,55662,HIF1AN,280,3.61E-04
77,6929,TCF3,276,3.57E-04
78,28960,DCPS,374,3.56E-04
79,29079,MED4,370,3.55E-04
80,5430,POLR2A,347,3.54E-04
81,3609,ILF3,382,3.52E-04
82,2064,ERBB2,298,3.50E-04
83,4691,NCL,406,3.40E-04
84,3303,HSPA1A,324,3.39E-04
85,25913,POT1,215,3.38E-04
86,54998,AURKAIP1,269,3.35E-04
87,5595,MAPK3,277,3.33E-04
88,6667,SP1,268,3.27E-04
89,1639,DCTN1,271,3.27E-04
90,10576,CCT2,312,3.26E-04
91,9924,PAN2,368,3.24E-04
92,26136,TES,287,3.22E-04
93,3428,IFI16,370,3.21E-04
94,867,CBL,299,3.19E-04
95,10856,RUVBL2,329,3.19E-04
96,6310,ATXN1,260,3.18E-04
97,7533,YWHAH,256,3.17E-04
98,2597,GAPDH,272,3.13E-04
99,1642,DDB1,318,3.12E-04
100,9146,HGS,257,3.08E-04
101,5371,PML,268,3.04E-04
102,580,BARD1,283,3.03E-04
103,94081,SFXN1,203,3.03E-04
104,116986,AGAP2,192,2.99E-04
105,142,PARP1,311,2.97E-04
106,155061,ZNF746,294,2.96E-04
107,5108,PCM1,278,2.94E-04
108,79577,CDC73,277,2.92E-04
109,54908,SPDL1,275,2.91E-04
110,10574,CCT7,265,2.90E-04
111,3611,ILK,244,2.89E-04
112,5925,RB1,272,2.88E-04
113,55366,LGR4,214,2.82E-04
114,145508,CEP128,277,2.77E-04
115,408,ARRB1,264,2.76E-04
116,64768,IPPK,99,2.76E-04
117,7082,TJP1,138,2.72E-04
118,8831,SYNGAP1,143,2.72E-04
119,1938,EEF2,258,2.71E-04
120,908,CCT6A,258,2.69E-04
121,1655,DDX5,283,2.69E-04
122,2192,FBLN1,69,2.66E-04
123,6950,TCP1,257,2.65E-04
124,4544,MTNR1B,133,2.64E-04
125,120892,LRRK2,265,2.60E-04
126,324,APC,234,2.58E-04
127,9782,MATR3,313,2.56E-04
128,79084,WDR77,278,2.55E-04
129,7184,HSP90B1,208,2.55E-04
130,1386,ATF2,227,2.54E-04
131,4174,MCM5,270,2.54E-04
132,3480,IGF1R,202,2.53E-04
133,10694,CCT8,228,2.50E-04
134,25844,YIPF3,101,2.50E-04
135,861,RUNX1,239,2.48E-04
136,10524,KAT5,260,2.47E-04
137,857,CAV1,206,2.46E-04
138,57521,RPTOR,239,2.46E-04
139,2065,ERBB3,203,2.45E-04
140,6711,SPTBN1,198,2.43E-04
141,10956,OS9,113,2.43E-04
142,23451,SF3B1,306,2.43E-04
143,675,BRCA2,176,2.41E-04
144,23524,SRRM2,276,2.40E-04
145,836,CASP3,184,2.39E-04
146,10419,PRMT5,253,2.39E-04
147,5796,PTPRK,119,2.38E-04
148,3881,KRT31,209,2.37E-04
149,1019,CDK4,227,2.34E-04
150,149628,PYHIN1,266,2.33E-04
151,5708,PSMD2,230,2.31E-04
152,9662,CEP135,168,2.31E-04
153,7132,TNFRSF1A,176,2.30E-04
154,26524,LATS2,213,2.29E-04
155,11190,CEP250,242,2.27E-04
156,10241,CALCOCO2,210,2.27E-04
157,1891,ECH1,141,2.27E-04
158,6199,RPS6KB2,230,2.27E-04
159,10197,PSME3,237,2.26E-04
160,10919,EHMT2,168,2.25E-04
161,26747,NUFIP1,116,2.25E-04
162,1739,DLG1,115,2.25E-04
163,55626,AMBRA1,197,2.25E-04
164,11060,WWP2,202,2.24E-04
165,26135,SERBP1,259,2.23E-04
166,4212,MEIS2,35,2.22E-04
167,4176,MCM7,216,2.22E-04
168,55093,WDYHV1,153,2.22E-04
169,83737,ITCH,204,2.21E-04
170,7417,VDAC2,166,2.20E-04
171,2923,PDIA3,172,2.20E-04
172,1385,CREB1,175,2.20E-04
173,5717,PSMD11,176,2.18E-04
174,6141,RPL18,288,2.18E-04
175,4641,MYO1C,217,2.18E-04
176,4035,LRP1,140,2.16E-04
177,7150,TOP1,217,2.16E-04
178,4773,NFATC2,190,2.14E-04
179,54822,TRPM7,26,2.13E-04
180,5701,PSMC2,208,2.12E-04
181,1195,CLK1,173,2.11E-04
182,293,SLC25A6,146,2.11E-04
183,5707,PSMD1,218,2.11E-04
184,3113,HLA-DPA1,94,2.09E-04
185,5936,RBM4,233,2.08E-04
186,1454,CSNK1E,177,2.08E-04
187,58480,RHOU,130,2.08E-04
188,339229,OXLD1,48,2.08E-04
189,11315,PARK7,187,2.07E-04
190,5747,PTK2,168,2.07E-04
191,1937,EEF1G,214,2.06E-04
192,10128,LRPPRC,228,2.06E-04
193,1191,CLU,154,2.06E-04
194,3872,KRT17,187,2.06E-04
195,23281,MTUS2,210,2.04E-04
196,114907,FBXO32,165,2.04E-04
197,3959,LGALS3BP,175,2.03E-04
198,2275,FHL3,162,2.02E-04
199,226,ALDOA,147,2.02E-04
200,11331,PHB2,190,2.02E-04
201,678,ZFP36L2,195,2.02E-04
202,2058,EPRS1,237,2.01E-04
203,2740,GLP1R,113,2.00E-04
204,2771,GNAI2,152,1.99E-04
205,5335,PLCG1,172,1.99E-04
206,719,C3AR1,94,1.99E-04
207,51548,SIRT6,184,1.98E-04
208,657,BMPR1A,117,1.97E-04
209,491,ATP2B2,124,1.96E-04
210,2783,GNB2,165,1.96E-04
211,10992,SF3B2,245,1.96E-04
212,4287,ATXN3,149,1.96E-04
213,56852,RAD18,198,1.94E-04
214,93185,IGSF8,196,1.94E-04
215,10432,RBM14,246,1.94E-04
216,1616,DAXX,175,1.93E-04
217,51366,UBR5,192,1.93E-04
218,79968,WDR76,211,1.93E-04
219,4792,NFKBIA,167,1.93E-04
220,55791,LRIF1,166,1.92E-04
221,310,ANXA7,144,1.91E-04
222,9091,PIGQ,15,1.91E-04
223,847,CAT,117,1.90E-04
224,6477,SIAH1,176,1.90E-04
225,56104,PCDHGB1,71,1.89E-04
226,598,BCL2L1,175,1.89E-04
227,57142,RTN4,129,1.89E-04
228,3981,LIG4,134,1.88E-04
229,25852,ARMC8,152,1.88E-04
230,4772,NFATC1,150,1.88E-04
231,10642,IGF2BP1,214,1.88E-04
232,3551,IKBKB,175,1.87E-04
233,345651,ACTBL2,185,1.87E-04
234,6272,SORT1,140,1.86E-04
235,6502,SKP2,185,1.86E-04
236,9188,DDX21,248,1.85E-04
237,80179,MYO19,180,1.85E-04
238,9150,CTDP1,161,1.84E-04
239,10048,RANBP9,145,1.83E-04
240,7434,VIPR2,97,1.83E-04
241,2060,EPS15,156,1.82E-04
242,10131,TRAP1,144,1.82E-04
243,79174,CRELD2,15,1.82E-04
244,3376,IARS1,212,1.81E-04
245,405,ARNT,178,1.81E-04
246,8554,PIAS1,152,1.80E-04
247,1894,ECT2,158,1.80E-04
248,23020,SNRNP200,208,1.79E-04
249,2194,FASN,145,1.79E-04
250,160,AP2A1,150,1.79E-04
251,399687,MYO18A,176,1.79E-04
252,54386,TERF2IP,157,1.78E-04
253,6136,RPL12,209,1.78E-04
254,9351,SLC9A3R2,89,1.76E-04
255,7704,ZBTB16,142,1.76E-04
256,5825,ABCD3,98,1.75E-04
257,11346,SYNPO,161,1.74E-04
258,8202,NCOA3,157,1.74E-04
259,6158,RPL28,187,1.74E-04
260,6195,RPS6KA1,130,1.73E-04
261,4843,NOS2,168,1.73E-04
262,5359,PLSCR1,143,1.73E-04
263,373,TRIM23,165,1.72E-04
264,152185,SPICE1,156,1.72E-04
265,3310,HSPA6,101,1.72E-04
266,11116,FGFR1OP,152,1.72E-04
267,641,BLM,143,1.71E-04
268,29896,TRA2A,224,1.71E-04
269,6138,RPL15,220,1.70E-04
270,64750,SMURF2,144,1.70E-04
271,9869,SETDB1,151,1.70E-04
272,7187,TRAF3,144,1.69E-04
273,54413,NLGN3,82,1.69E-04
274,79600,TCTN1,125,1.69E-04
275,2773,GNAI3,119,1.69E-04
276,27342,RABGEF1,140,1.68E-04
277,51720,UIMC1,81,1.68E-04
278,1936,EEF1D,167,1.68E-04
279,6193,RPS5,212,1.68E-04
280,1147,CHUK,165,1.67E-04
281,1615,DARS1,197,1.67E-04
282,3932,LCK,160,1.66E-04
283,5903,RANBP2,158,1.65E-04
284,23352,UBR4,141,1.65E-04
285,6850,SYK,139,1.65E-04
286,51073,MRPL4,144,1.65E-04
287,84062,DTNBP1,137,1.64E-04
288,6453,ITSN1,122,1.63E-04
289,22872,SEC31A,119,1.63E-04
290,525,ATP6V1B1,108,1.63E-04
291,10426,TUBGCP3,156,1.62E-04
292,57705,WDFY4,136,1.62E-04
293,80349,WDR61,140,1.62E-04
294,7419,VDAC3,121,1.61E-04
295,7414,VCL,131,1.61E-04
296,54059,YBEY,69,1.61E-04
297,79959,CEP76,159,1.61E-04
298,2318,FLNC,117,1.61E-04
299,6152,RPL24,206,1.61E-04
300,10015,PDCD6IP,127,1.61E-04
301,55800,SCN3B,68,1.60E-04
302,10320,IKZF1,135,1.60E-04
303,11198,SUPT16H,181,1.60E-04
304,55454,CSGALNACT2,61,1.60E-04
305,3615,IMPDH2,126,1.59E-04
306,55835,CENPJ,149,1.59E-04
307,5582,PRKCG,81,1.59E-04
308,1508,CTSB,73,1.59E-04
309,3598,IL13RA2,108,1.59E-04
310,9817,KEAP1,144,1.59E-04
311,4137,MAPT,131,1.58E-04
312,5687,PSMA6,168,1.58E-04
313,11064,CNTRL,161,1.58E-04
314,10130,PDIA6,130,1.57E-04
315,2289,FKBP5,121,1.57E-04
316,5339,PLEC,159,1.57E-04
317,9219,MTA2,159,1.57E-04
318,3735,KARS1,182,1.57E-04
319,54443,ANLN,154,1.57E-04
320,7324,UBE2E1,130,1.57E-04
321,5706,PSMC6,157,1.56E-04
322,4311,MME,113,1.55E-04
323,5610,EIF2AK2,194,1.55E-04
324,81,ACTN4,157,1.55E-04
325,10808,HSPH1,147,1.54E-04
326,3482,IGF2R,98,1.54E-04
327,10454,TAB1,156,1.54E-04
328,9325,TRIP4,168,1.53E-04
329,288,ANK3,52,1.53E-04
330,1786,DNMT1,133,1.53E-04
331,23136,EPB41L3,120,1.53E-04
332,80817,CEP44,141,1.52E-04
333,1488,CTBP2,132,1.52E-04
334,284106,CISD3,78,1.51E-04
335,22803,XRN2,149,1.51E-04
336,23193,GANAB,128,1.51E-04
337,4361,MRE11,149,1.50E-04
338,11200,CHEK2,126,1.50E-04
339,3717,JAK2,131,1.49E-04
340,659,BMPR2,74,1.49E-04
341,90,ACVR1,97,1.49E-04
342,23543,RBFOX2,168,1.49E-04
343,23673,STX12,107,1.48E-04
344,6185,RPN2,126,1.48E-04
345,51493,RTCB,189,1.48E-04
346,10250,SRRM1,178,1.48E-04
347,3189,HNRNPH3,187,1.48E-04
348,25831,HECTD1,126,1.47E-04
349,60491,NIF3L1,126,1.47E-04
350,5469,MED1,139,1.47E-04
351,8678,BECN1,128,1.47E-04
352,163183,SYNE4,92,1.46E-04
353,10540,DCTN2,145,1.46E-04
354,92609,TIMM50,125,1.46E-04
355,5536,PPP5C,127,1.46E-04
356,4297,KMT2A,132,1.46E-04
357,3866,KRT15,138,1.45E-04
358,10949,HNRNPA0,199,1.45E-04
359,8440,NCK2,139,1.45E-04
360,9861,PSMD6,143,1.45E-04
361,10514,MYBBP1A,172,1.44E-04
362,23203,PMPCA,75,1.44E-04
363,29110,TBK1,149,1.44E-04
364,55172,DNAAF2,82,1.43E-04
365,6627,SNRPA1,166,1.43E-04
366,2817,GPC1,139,1.43E-04
367,4173,MCM4,149,1.43E-04
368,6749,SSRP1,158,1.43E-04
369,8471,IRS4,138,1.42E-04
370,2,A2M,122,1.42E-04
371,4001,LMNB1,136,1.41E-04
372,10111,RAD50,131,1.41E-04
373,56829,ZC3HAV1,174,1.41E-04
374,8503,PIK3R3,126,1.40E-04
375,148066,ZNRF4,81,1.40E-04
376,3843,IPO5,138,1.40E-04
377,11146,GLMN,79,1.39E-04
378,3993,LLGL2,98,1.39E-04
379,9612,NCOR2,139,1.39E-04
380,3084,NRG1,72,1.38E-04
381,2317,FLNB,122,1.38E-04
382,2185,PTK2B,99,1.38E-04
383,29766,TMOD3,126,1.38E-04
384,7128,TNFAIP3,111,1.37E-04
385,8312,AXIN1,132,1.37E-04
386,3030,HADHA,130,1.37E-04
387,2844,GPR21,73,1.37E-04
388,1314,COPA,139,1.37E-04
389,1981,EIF4G1,140,1.37E-04
390,3297,HSF1,128,1.37E-04
391,5340,PLG,68,1.36E-04
392,28976,ACAD9,80,1.36E-04
393,7090,TLE3,89,1.36E-04
394,28964,GIT1,101,1.36E-04
395,23295,MGRN1,47,1.36E-04
396,5745,PTH1R,52,1.36E-04
397,10946,SF3A3,170,1.36E-04
398,26528,DAZAP1,113,1.35E-04
399,83878,USHBP1,131,1.35E-04
400,920,CD4,111,1.35E-04
401,3164,NR4A1,117,1.35E-04
402,8648,NCOA1,116,1.34E-04
403,23476,BRD4,112,1.34E-04
404,11052,CPSF6,141,1.34E-04
405,23019,CNOT1,134,1.34E-04
406,11100,HNRNPUL1,150,1.34E-04
407,22985,ACIN1,136,1.34E-04
408,23636,NUP62,111,1.33E-04
409,23603,CORO1C,123,1.33E-04
410,114971,PTPMT1,87,1.33E-04
411,1537,CYC1,88,1.33E-04
412,2358,FPR2,72,1.33E-04
413,51602,NOP58,150,1.33E-04
414,80230,RUFY1,61,1.33E-04
415,1315,COPB1,117,1.33E-04
416,64395,GMCL1,105,1.33E-04
417,8661,EIF3A,146,1.33E-04
418,27005,USP21,134,1.33E-04
419,4867,NPHP1,123,1.32E-04
420,10527,IPO7,129,1.32E-04
421,3337,DNAJB1,115,1.32E-04
422,9638,FEZ1,84,1.32E-04
423,55697,VAC14,94,1.32E-04
424,84292,WDR83,139,1.32E-04
425,29781,NCAPH2,103,1.32E-04
426,8991,SELENBP1,68,1.32E-04
427,8295,TRRAP,148,1.32E-04
428,79026,AHNAK,131,1.32E-04
429,5431,POLR2B,144,1.31E-04
430,2267,FGL1,70,1.30E-04
431,22995,CEP152,124,1.30E-04
432,6949,TCOF1,123,1.30E-04
433,4839,NOP2,172,1.30E-04
434,117246,FTSJ3,164,1.30E-04
435,3646,EIF3E,140,1.30E-04
436,7297,TYK2,114,1.29E-04
437,23212,RRS1,180,1.29E-04
438,9238,TBRG4,38,1.29E-04
439,10363,HMG20A,107,1.29E-04
440,8148,TAF15,165,1.28E-04
441,55236,UBA6,80,1.28E-04
442,4763,NF1,125,1.28E-04
443,22806,IKZF3,122,1.28E-04
444,4217,MAP3K5,116,1.28E-04
445,6840,SVIL,118,1.28E-04
446,191,AHCY,88,1.27E-04
447,3667,IRS1,116,1.27E-04
448,1600,DAB1,83,1.27E-04
449,7265,TTC1,91,1.26E-04
450,816,CAMK2B,79,1.26E-04
451,161,AP2A2,98,1.26E-04
452,2139,EYA2,86,1.26E-04
453,10427,SEC24B,99,1.26E-04
454,154091,SLC2A12,56,1.26E-04
455,23367,LARP1,156,1.26E-04
456,8997,KALRN,72,1.25E-04
457,5424,POLD1,122,1.25E-04
458,10802,SEC24A,98,1.25E-04
459,993,CDC25A,108,1.25E-04
460,5798,PTPRN,89,1.25E-04
461,8880,FUBP1,122,1.24E-04
462,51684,SUFU,59,1.24E-04
463,2224,FDPS,85,1.24E-04
464,5584,PRKCI,111,1.24E-04
465,9063,PIAS2,91,1.23E-04
466,7375,USP4,114,1.23E-04
467,65258,MPPE1,72,1.23E-04
468,6520,SLC3A2,93,1.23E-04
469,10211,FLOT1,114,1.22E-04
470,8417,STX7,102,1.22E-04
471,10844,TUBGCP2,101,1.22E-04
472,7386,UQCRFS1,79,1.22E-04
473,4898,NRDC,86,1.22E-04
474,2744,GLS,56,1.21E-04
475,375743,PTAR1,68,1.21E-04
476,5792,PTPRF,104,1.21E-04
477,56288,PARD3,85,1.21E-04
478,23135,KDM6B,97,1.21E-04
479,221074,SLC39A12,70,1.21E-04
480,5351,PLOD1,117,1.21E-04
481,116840,CNTROB,123,1.21E-04
482,1649,DDIT3,99,1.21E-04
483,5565,PRKAB2,103,1.20E-04
484,55362,TMEM63B,92,1.20E-04
485,9618,TRAF4,115,1.20E-04
486,7905,REEP5,77,1.20E-04
487,51726,DNAJB11,102,1.20E-04
488,57506,MAVS,111,1.20E-04
489,202559,KHDRBS2,103,1.20E-04
490,57689,LRRC4C,26,1.20E-04
491,10499,NCOA2,94,1.19E-04
492,55692,LUC7L,135,1.19E-04
493,3105,HLA-A,101,1.19E-04
494,51300,TIMMDC1,64,1.18E-04
495,91147,TMEM67,76,1.18E-04
496,11059,WWP1,114,1.18E-04
497,80254,CEP63,124,1.18E-04
498,23277,CLUH,51,1.18E-04
499,79797,ZNF408,91,1.18E-04
500,9070,ASH2L,91,1.18E-04
501,23481,PES1,145,1.17E-04
502,200081,TXLNA,122,1.17E-04
503,38,ACAT1,87,1.17E-04
504,2617,GARS1,116,1.17E-04
505,7791,ZYX,115,1.17E-04
506,7059,THBS3,69,1.17E-04
507,10648,SCGB1D1,73,1.17E-04
508,9043,SPAG9,97,1.17E-04
509,10951,CBX1,124,1.17E-04
510,2041,EPHA1,82,1.17E-04
511,54507,ADAMTSL4,112,1.17E-04
512,27347,STK39,36,1.16E-04
513,9688,NUP93,108,1.16E-04
514,705,BYSL,140,1.16E-04
515,84617,TUBB6,99,1.16E-04
516,23607,CD2AP,116,1.16E-04
517,10460,TACC3,84,1.15E-04
518,55031,USP47,92,1.15E-04
519,8539,API5,125,1.15E-04
520,5214,PFKP,106,1.15E-04
521,9099,USP2,110,1.15E-04
522,162,AP1B1,99,1.15E-04
523,4926,NUMA1,127,1.15E-04
524,10787,NCKAP1,92,1.15E-04
525,10152,ABI2,113,1.15E-04
526,2975,GTF3C1,107,1.15E-04
527,3671,ISLR,58,1.15E-04
528,64965,MRPS9,131,1.14E-04
529,9943,OXSR1,42,1.14E-04
530,6294,SAFB,111,1.14E-04
531,8533,COPS3,108,1.14E-04
532,23029,RBM34,154,1.14E-04
533,54487,DGCR8,138,1.14E-04
534,7409,VAV1,113,1.14E-04
535,1500,CTNND1,104,1.14E-04
536,23144,ZC3H3,121,1.14E-04
537,2059,EPS8,75,1.13E-04
538,3685,ITGAV,81,1.13E-04
539,10845,CLPX,72,1.13E-04
540,9097,USP14,96,1.13E-04
541,134285,TMEM171,58,1.12E-04
542,79869,CPSF7,116,1.12E-04
543,64963,MRPS11,114,1.12E-04
544,23640,HSPBP1,98,1.12E-04
545,8463,TEAD2,115,1.12E-04
546,10969,EBNA1BP2,146,1.12E-04
547,23499,MACF1,75,1.12E-04
548,6446,SGK1,69,1.12E-04
549,2264,FGFR4,99,1.12E-04
550,8241,RBM10,127,1.12E-04
551,1272,CNTN1,34,1.11E-04
552,6455,SH3GL1,83,1.11E-04
553,4711,NDUFB5,60,1.11E-04
554,7015,TERT,99,1.11E-04
555,84984,CEP19,104,1.11E-04
556,55037,PTCD3,120,1.11E-04
557,55142,HAUS2,96,1.11E-04
558,1495,CTNNA1,104,1.10E-04
559,5411,PNN,133,1.10E-04
560,55183,RIF1,92,1.10E-04
561,9533,POLR1C,127,1.10E-04
562,4928,NUP98,97,1.09E-04
563,3098,HK1,83,1.09E-04
564,5800,PTPRO,85,1.09E-04
565,5297,PI4KA,93,1.09E-04
566,2962,GTF2F1,104,1.09E-04
567,10094,ARPC3,88,1.09E-04
568,9341,VAMP3,77,1.09E-04
569,274,BIN1,79,1.08E-04
570,2066,ERBB4,98,1.08E-04
571,9342,SNAP29,82,1.08E-04
572,192111,PGAM5,121,1.08E-04
573,80789,INTS5,104,1.08E-04
574,55705,IPO9,100,1.08E-04
575,10458,BAIAP2,90,1.08E-04
576,64794,DDX31,108,1.08E-04
577,4110,MAGEA11,103,1.08E-04
578,2539,G6PD,80,1.08E-04
579,9530,BAG4,94,1.07E-04
580,64924,SLC30A5,66,1.07E-04
581,4751,NEK2,110,1.07E-04
582,27332,ZNF638,137,1.07E-04
583,51081,MRPS7,98,1.07E-04
584,9463,PICK1,82,1.07E-04
585,6120,RPE,49,1.07E-04
586,10142,AKAP9,99,1.07E-04
587,2580,GAK,99,1.07E-04
588,1855,DVL1,77,1.06E-04
589,4591,TRIM37,103,1.06E-04
590,11113,CIT,70,1.06E-04
591,23650,TRIM29,114,1.06E-04
592,339487,ZBTB8OS,7,1.06E-04
593,10318,TNIP1,104,1.06E-04
594,613,BCR,103,1.05E-04
595,9113,LATS1,109,1.05E-04
596,56259,CTNNBL1,118,1.05E-04
597,29978,UBQLN2,100,1.05E-04
598,4683,NBN,105,1.05E-04
599,26088,GGA1,75,1.05E-04
600,2217,FCGRT,59,1.04E-04
601,22823,MTF2,61,1.04E-04
602,29842,TFCP2L1,94,1.04E-04
603,51663,ZFR,132,1.04E-04
604,6510,SLC1A5,78,1.04E-04
605,2623,GATA1,98,1.04E-04
606,6564,SLC15A1,66,1.04E-04
607,80125,CCDC33,109,1.04E-04
608,3069,HDLBP,99,1.04E-04
609,4976,OPA1,78,1.04E-04
610,468,ATF4,84,1.04E-04
611,55755,CDK5RAP2,94,1.03E-04
612,56254,RNF20,94,1.03E-04
613,9495,AKAP5,45,1.03E-04
614,535,ATP6V0A1,76,1.03E-04
615,322,APBB1,99,1.03E-04
616,25929,GEMIN5,119,1.03E-04
617,11326,VSIG4,64,1.03E-04
618,10531,PITRM1,59,1.03E-04
619,3055,HCK,97,1.03E-04
620,25824,PRDX5,80,1.03E-04
621,5910,RAP1GDS1,85,1.02E-04
622,3741,KCNA5,54,1.02E-04
623,80006,TRAPPC13,76,1.02E-04
624,65061,CDK15,105,1.02E-04
625,5962,RDX,90,1.02E-04
626,8649,LAMTOR3,81,1.02E-04
627,54477,PLEKHA5,93,1.02E-04
628,55930,MYO5C,100,1.02E-04
629,6788,STK3,97,1.02E-04
630,3983,ABLIM1,87,1.02E-04
631,54682,MANSC1,88,1.01E-04
632,9101,USP8,90,1.01E-04
633,24148,PRPF6,126,1.01E-04
634,27130,INVS,96,1.01E-04
635,2288,FKBP4,98,1.01E-04
636,65993,MRPS34,104,1.00E-04
637,995,CDC25C,112,1.00E-04
638,84818,IL17RC,47,1.00E-04
639,5156,PDGFRA,98,1.00E-04
640,8662,EIF3B,113,1.00E-04
641,2621,GAS6,25,1.00E-04
642,5576,PRKAR2A,79,1.00E-04
643,84867,PTPN5,58,1.00E-04
644,11218,DDX20,103,9.98E-05
645,29888,STRN4,98,9.98E-05
646,23039,XPO7,96,9.96E-05
647,6491,STIL,97,9.96E-05
648,4085,MAD2L1,85,9.96E-05
649,9361,LONP1,83,9.96E-05
650,4853,NOTCH2,71,9.95E-05
651,55299,BRIX1,131,9.94E-05
652,7165,TPD52L2,77,9.93E-05
653,60561,RINT1,96,9.92E-05
654,5198,PFAS,85,9.89E-05
655,1132,CHRM4,58,9.87E-05
656,8829,NRP1,71,9.86E-05
657,474,ATOH1,78,9.85E-05
658,840,CASP7,78,9.83E-05
659,57510,XPO5,85,9.82E-05
660,10615,SPAG5,86,9.80E-05
661,10592,SMC2,100,9.79E-05
662,573,BAG1,92,9.79E-05
663,3842,TNPO1,94,9.77E-05
664,80005,DOCK5,60,9.75E-05
665,10938,EHD1,79,9.75E-05
666,479,ATP12A,60,9.74E-05
667,5930,RBBP6,92,9.71E-05
668,3364,HUS1,87,9.71E-05
669,23513,SCRIB,81,9.70E-05
670,6801,STRN,98,9.68E-05
671,8664,EIF3D,104,9.67E-05
672,7175,TPR,109,9.67E-05
673,60488,MRPS35,103,9.67E-05
674,9851,KIAA0753,108,9.67E-05
675,26959,HBP1,119,9.67E-05
676,51112,TRAPPC12,69,9.67E-05
677,51253,MRPL37,92,9.66E-05
678,10869,USP19,81,9.65E-05
679,60485,SAV1,90,9.65E-05
680,1789,DNMT3B,86,9.64E-05
681,994,CDC25B,116,9.63E-05
682,55968,NSFL1C,90,9.63E-05
683,22920,KIFAP3,86,9.62E-05
684,8508,NIPSNAP1,82,9.61E-05
685,84108,PCGF6,88,9.58E-05
686,1445,CSK,92,9.58E-05
687,84612,PARD6B,86,9.57E-05
688,55061,SUSD4,45,9.56E-05
689,5204,PFDN5,85,9.56E-05
690,51100,SH3GLB1,82,9.55E-05
691,4026,LPP,69,9.55E-05
692,23165,NUP205,91,9.54E-05
693,26013,L3MBTL1,90,9.54E-05
694,10161,LPAR6,57,9.54E-05
695,26058,GIGYF2,115,9.54E-05
696,2109,ETFB,51,9.53E-05
697,10979,FERMT2,75,9.53E-05
698,5217,PFN2,72,9.52E-05
699,22870,PPP6R1,76,9.51E-05
700,10133,OPTN,83,9.50E-05
701,374383,NCR3LG1,38,9.50E-05
702,3718,JAK3,97,9.48E-05
703,22954,TRIM32,94,9.46E-05
704,23107,MRPS27,108,9.45E-05
705,326,AIRE,91,9.45E-05
706,23223,RRP12,115,9.45E-05
707,79839,CCDC102B,97,9.45E-05
708,7384,UQCRC1,70,9.44E-05
709,5268,SERPINB5,85,9.43E-05
