MPL,20.82,79.66,72.23,91.62,-,-,-,-,-,-,1,0.0016,3,7.74E-04,0.4574,2.02 [0.04 - 25.22],2,0.0031,7,0.0018,0.37160,1.73 [0.18 - 9.13],4,0.0062,24,0.0062,1,0,0,2,0.0005159,1
STRN,38.98,6.37,16.68,93.00,-,-,-,-,-,-,1,0.0016,3,7.74E-04,0.4574,2.02 [0.04 - 25.22],0,0,0,0,1,-,1,0.0016,3,0.0007738,0.4574,0,0,2,0.0005159,1
ADAM7,62.21,97.16,97.71,100.00,-,-,-,-,-,-,1,0.0016,3,7.74E-04,0.4574,2.02 [0.04 - 25.22],0,0,8,0.0021,0.61070,0 [0 - 3.55],4,0.0062,30,0.0077,1,0,0,3,0.0007738,1
ZNF232,28.93,15.44,71.45,98.00,-,-,-,-,-,-,1,0.0016,3,7.74E-04,0.4574,2.02 [0.04 - 25.22],0,0,1,0.0002579,1,0 [0 - 235.39],3,0.0047,8,0.0021,0.1962,0,0,1,0.0002579,1
ZNF221,98.89,98.37,92.66,100.00,-,-,-,-,-,-,1,0.0016,3,7.74E-04,0.4574,2.02 [0.04 - 25.22],1,0.0016,1,0.0002579,0.26330,6.06 [0.08 - 474.34],3,0.0047,14,0.0036,0.7236,0,0,6,0.0015,1
ZNF260,28.93,25.81,60.84,100.00,-,-,-,-,-,-,1,0.0016,3,7.74E-04,0.4574,2.02 [0.04 - 25.22],0,0,1,0.0002579,1,0 [0 - 235.39],3,0.0047,6,0.0015,0.1234,0,0,4,0.001,1
OLFML1,92.56,93.90,90.83,100.00,-,-,-,-,-,-,1,0.0016,3,7.74E-04,0.4574,2.02 [0.04 - 25.22],0,0,2,0.0005159,1,0 [0 - 32.25],3,0.0047,12,0.0031,0.4601,1,0.0016,2,0.0005159,0.3677
DCAF12L2,37.32,45.56,13.80,96.70,-,-,-,-,-,-,1,0.0016,3,7.74E-04,0.4574,2.02 [0.04 - 25.22],0,0,1,0.0002579,1,0 [0 - 235.39],3,0.0047,5,0.0013,0.0915,1,0.0016,1,0.0002579,0.2633
TRIP4,8.04,39.91,96.62,100.00,-,-,-,-,-,-,1,0.0016,3,7.74E-04,0.4574,2.02 [0.04 - 25.22],1,0.0016,1,0.0002579,0.26330,6.06 [0.08 - 474.34],2,0.0031,14,0.0036,1,1,0.0016,1,0.0002579,0.2633
HNRNPLL,30.37,9.39,15.80,91.80,-,-,-,-,-,-,1,0.0016,3,7.74E-04,0.4574,2.02 [0.04 - 25.22],0,0,0,0,1,-,1,0.0016,4,0.001,0.5343,1,0.0016,3,0.0007738,0.4574
KDM3B,13.74,1.43,1.21,99.55,-,-,-,-,-,-,1,0.0016,3,7.74E-04,0.4574,2.02 [0.04 - 25.22],0,0,0,0,1,-,2,0.0031,15,0.0039,1,0,0,7,0.0018,0.6031
GOT1L1,39.11,82.66,95.64,100.00,-,-,-,-,-,-,1,0.0016,3,7.74E-04,0.4574,2.02 [0.04 - 25.22],1,0.0016,3,0.0007738,0.45740,2.02 [0.04 - 25.22],3,0.0047,10,0.0026,0.4134,0,0,1,0.0002579,1
CELF4,21.41,9.57,6.05,74.95,-,-,-,-,Yes,-,1,0.0016,3,7.74E-04,0.4574,2.02 [0.04 - 25.22],0,0,0,0,1,-,1,0.0016,4,0.001,0.5343,0,0,1,0.0002579,1
PAQR8,17.75,14.75,32.54,100.00,-,-,-,-,-,-,1,0.0016,3,7.74E-04,0.4574,2.02 [0.04 - 25.22],1,0.0016,1,0.0002579,0.26330,6.06 [0.08 - 474.34],2,0.0031,6,0.0015,0.3165,1,0.0016,3,0.0007738,0.4574
MPP5,78.74,24.70,43.68,94.47,-,-,-,-,-,-,1,0.0016,3,7.74E-04,0.4574,2.02 [0.04 - 25.22],1,0.0016,1,0.0002579,0.26330,6.06 [0.08 - 474.34],2,0.0031,7,0.0018,0.3716,0,0,6,0.0015,1
ING1,21.56,40.20,19.97,72.00,-,-,-,-,-,-,1,0.0016,3,7.74E-04,0.4574,2.02 [0.04 - 25.22],0,0,0,0,1,-,2,0.0031,10,0.0026,0.6832,1,0.0016,4,0.001,0.5343
METRNL,46.99,54.18,56.04,92.12,-,-,-,-,-,-,1,0.0016,3,7.74E-04,0.4574,2.02 [0.04 - 25.22],0,0,1,0.0002579,1,0 [0 - 235.39],1,0.0016,14,0.0036,0.7103,0,0,2,0.0005159,1
LRRC4,36.17,11.85,13.79,100.00,-,-,-,-,-,-,1,0.0016,3,7.74E-04,0.4574,2.02 [0.04 - 25.22],0,0,0,0,1,-,1,0.0016,9,0.0023,1,1,0.0016,6,0.0015,1
ARHGEF38,-,-,87.69,28.24,-,-,-,-,-,-,1,0.0016,3,7.74E-04,0.4574,2.02 [0.04 - 25.22],0,0,2,0.0005159,1,0 [0 - 32.25],2,0.0031,7,0.0018,0.3716,0,0,0,0,1
ADNP,4.13,3.70,42.31,100.00,-,-,Yes,-,-,-,1,0.0016,3,7.74E-04,0.4574,2.02 [0.04 - 25.22],0,0,0,0,1,-,2,0.0031,6,0.0015,0.3165,0,0,8,0.0021,0.6107
ARMCX4,-,-,-,11.15,-,-,-,-,-,-,1,0.0016,3,7.74E-04,0.4574,2.02 [0.04 - 25.22],0,0,0,0,1,-,1,0.0016,3,0.0007738,0.4574,0,0,1,0.0002579,1
PRMT5,19.54,8.19,7.39,98.58,-,-,-,-,-,-,1,0.0016,3,7.74E-04,0.4574,2.02 [0.04 - 25.22],1,0.0016,0,0,0.14170,Inf [0.16 - Inf],2,0.0031,8,0.0021,0.6415,1,0.0016,1,0.0002579,0.2633
ANKRD34A,22.09,10.25,3.95,86.22,-,-,-,-,-,-,1,0.0016,3,7.74E-04,0.4574,2.02 [0.04 - 25.22],0,0,1,0.0002579,1,0 [0 - 235.39],2,0.0031,6,0.0015,0.3165,0,0,6,0.0015,1
ADARB1,12.33,5.02,2.16,94.47,-,-,Yes,-,Yes,-,1,0.0016,3,7.74E-04,0.4574,2.02 [0.04 - 25.22],0,0,1,0.0002579,1,0 [0 - 235.39],2,0.0031,10,0.0026,0.6832,1,0.0016,5,0.0013,0.6004
SCPEP1,24.33,26.85,76.47,98.65,-,-,-,-,-,-,1,0.0016,3,7.74E-04,0.4574,2.02 [0.04 - 25.22],1,0.0016,3,0.0007738,0.45740,2.02 [0.04 - 25.22],2,0.0031,11,0.0028,0.7055,0,0,2,0.0005159,1
FAM110D,-,-,64.11,35.37,-,-,-,-,-,-,1,0.0016,3,7.74E-04,0.4574,2.02 [0.04 - 25.22],0,0,1,0.0002579,1,0 [0 - 235.39],1,0.0016,3,0.0007738,0.4574,0,0,0,0,1
TPST2,11.18,16.75,27.90,89.65,-,-,-,-,-,-,1,0.0016,3,7.74E-04,0.4574,2.02 [0.04 - 25.22],0,0,0,0,1,-,2,0.0031,11,0.0028,0.7055,0,0,2,0.0005159,1
TFCP2L1,26.85,13.61,44.57,95.60,-,-,-,-,-,-,1,0.0016,3,7.74E-04,0.4574,2.02 [0.04 - 25.22],0,0,0,0,1,-,2,0.0031,19,0.0049,0.7576,0,0,0,0,1
DNALI1,75.43,22.47,69.53,100.00,-,-,-,-,-,-,1,0.0016,3,7.74E-04,0.4574,2.02 [0.04 - 25.22],1,0.0016,3,0.0007738,0.45740,2.02 [0.04 - 25.22],4,0.0062,11,0.0028,0.2529,0,0,1,0.0002579,1
SLC25A24,14.57,44.20,71.97,88.34,-,-,-,-,-,-,1,0.0016,3,7.74E-04,0.4574,2.02 [0.04 - 25.22],3,0.0047,8,0.0021,0.19620,2.28 [0.39 - 9.52],5,0.0078,20,0.0052,0.3867,1,0.0016,3,0.0007738,0.4574
TNIP3,77.70,68.45,47.97,99.45,-,-,-,-,-,-,1,0.0016,3,7.74E-04,0.4574,2.02 [0.04 - 25.22],0,0,1,0.0002579,1,0 [0 - 235.39],1,0.0016,9,0.0023,1,0,0,1,0.0002579,1
TUBGCP3,3.50,4.23,21.40,97.16,-,-,-,-,-,-,1,0.0016,3,7.74E-04,0.4574,2.02 [0.04 - 25.22],0,0,0,0,1,-,1,0.0016,9,0.0023,1,1,0.0016,4,0.001,0.5343
C16orf93,45.13,60.23,80.00,94.80,-,-,-,-,-,-,1,0.0016,3,7.74E-04,0.4574,2.02 [0.04 - 25.22],0,0,2,0.0005159,1,0 [0 - 32.25],1,0.0016,5,0.0013,0.6004,0,0,1,0.0002579,1
RUSC2,1.56,1.93,39.49,93.43,-,-,Yes,-,-,-,1,0.0016,3,7.74E-04,0.4574,2.02 [0.04 - 25.22],0,0,1,0.0002579,1,0 [0 - 235.39],5,0.0078,41,0.0106,0.6719,1,0.0016,6,0.0015,1
TIMMDC1,74.37,82.84,61.44,100.00,-,-,-,-,-,-,1,0.0016,3,7.74E-04,0.4574,2.02 [0.04 - 25.22],1,0.0016,6,0.0015,1,1.01 [0.02 - 8.34],3,0.0047,16,0.0041,0.744,0,0,1,0.0002579,1
CLOCK,20.78,21.63,40.19,84.24,-,-,-,-,-,-,1,0.0016,3,7.74E-04,0.4574,2.02 [0.04 - 25.22],0,0,1,0.0002579,1,0 [0 - 235.39],1,0.0016,11,0.0028,1,0,0,2,0.0005159,1
UEVLD,26.73,23.25,68.42,100.00,-,-,-,-,-,-,1,0.0016,3,7.74E-04,0.4574,2.02 [0.04 - 25.22],0,0,7,0.0018,0.60310,0 [0 - 4.21],2,0.0031,21,0.0054,0.7622,0,0,3,0.0007738,1
CES3,68.52,93.60,77.48,100.00,-,-,-,-,-,-,1,0.0016,3,7.74E-04,0.4574,2.02 [0.04 - 25.22],2,0.0031,2,0.0005159,0.09880,6.07 [0.44 - 83.66],6,0.0094,16,0.0041,0.1141,0,0,2,0.0005159,1
LARGE,17.45,8.18,21.10,99.57,-,-,Yes,-,-,-,1,0.0016,3,7.74E-04,0.4574,2.02 [0.04 - 25.22],0,0,1,0.0002579,1,0 [0 - 235.39],3,0.0047,17,0.0044,0.7559,2,0.0031,1,0.0002579,0.0545
PGLYRP4,93.58,83.42,77.37,100.00,-,-,-,-,-,-,1,0.0016,3,7.74E-04,0.4574,2.02 [0.04 - 25.22],1,0.0016,3,0.0007738,0.45740,2.02 [0.04 - 25.22],2,0.0031,20,0.0052,0.7591,0,0,1,0.0002579,1
MIER1,48.35,38.64,24.01,87.40,-,-,-,-,-,-,1,0.0016,3,7.74E-04,0.4574,2.02 [0.04 - 25.22],0,0,0,0,1,-,1,0.0016,5,0.0013,0.6004,0,0,2,0.0005159,1
PGLYRP3,92.98,82.70,82.40,100.00,-,-,-,-,-,-,1,0.0016,3,7.74E-04,0.4574,2.02 [0.04 - 25.22],0,0,1,0.0002579,1,0 [0 - 235.39],2,0.0031,11,0.0028,0.7055,2,0.0031,1,0.0002579,0.0545
ANGPTL6,-,70.95,32.78,82.00,-,-,-,-,-,-,1,0.0016,3,7.74E-04,0.4574,2.02 [0.04 - 25.22],1,0.0016,6,0.0015,1,1.01 [0.02 - 8.34],3,0.0047,18,0.0046,1,0,0,1,0.0002579,1
TMEM179B,41.25,28.00,69.88,85.29,-,-,-,-,-,-,1,0.0016,3,7.74E-04,0.4574,2.02 [0.04 - 25.22],0,0,4,0.001,1,0 [0 - 9.18],1,0.0016,10,0.0026,1,0,0,0,0,1
VAV2,2.55,7.81,23.76,95.72,-,-,-,-,-,-,1,0.0016,3,7.74E-04,0.4574,2.02 [0.04 - 25.22],1,0.0016,2,0.0005159,0.36770,3.03 [0.05 - 58.33],3,0.0047,22,0.0057,1,0,0,6,0.0015,1
PPM1F,52.15,56.41,64.20,88.51,-,-,-,-,-,-,1,0.0016,3,7.74E-04,0.4574,2.02 [0.04 - 25.22],1,0.0016,1,0.0002579,0.26330,6.06 [0.08 - 474.34],3,0.0047,6,0.0015,0.1234,0,0,1,0.0002579,1
CNBD2,62.10,96.11,70.56,100.00,-,-,-,-,-,-,1,0.0016,3,7.74E-04,0.4574,2.02 [0.04 - 25.22],1,0.0016,1,0.0002579,0.26330,6.06 [0.08 - 474.34],9,0.0141,21,0.0054,0.0295,0,0,4,0.001,1
AP3M1,26.53,15.24,29.88,100.00,-,-,-,-,-,-,1,0.0016,3,7.74E-04,0.4574,2.02 [0.04 - 25.22],0,0,2,0.0005159,1,0 [0 - 32.25],2,0.0031,8,0.0021,0.6415,1,0.0016,2,0.0005159,0.3677
GUCA1A,49.76,59.24,35.37,100.00,-,-,-,-,-,-,1,0.0016,3,7.74E-04,0.4574,2.02 [0.04 - 25.22],0,0,0,0,1,-,1,0.0016,7,0.0018,1,0,0,3,0.0007738,1
SMC2,16.74,44.85,49.93,100.00,-,-,-,-,-,-,1,0.0016,3,7.74E-04,0.4574,2.02 [0.04 - 25.22],0,0,1,0.0002579,1,0 [0 - 235.39],4,0.0062,12,0.0031,0.2679,2,0.0031,8,0.0021,0.6415
NUDT13,89.47,84.71,82.44,100.00,-,-,-,-,-,-,1,0.0016,3,7.74E-04,0.4574,2.02 [0.04 - 25.22],0,0,3,0.0007738,1,0 [0 - 14.67],3,0.0047,12,0.0031,0.4601,1,0.0016,4,0.001,0.5343
TMEM184B,20.54,14.70,18.77,83.76,-,-,-,-,-,-,1,0.0016,3,7.74E-04,0.4574,2.02 [0.04 - 25.22],0,0,1,0.0002579,1,0 [0 - 235.39],2,0.0031,5,0.0013,0.2602,1,0.0016,4,0.001,0.5343
FASTKD5,14.20,73.42,95.98,100.00,-,-,-,-,-,-,1,0.0016,3,7.74E-04,0.4574,2.02 [0.04 - 25.22],0,0,2,0.0005159,1,0 [0 - 32.25],3,0.0047,9,0.0023,0.2358,1,0.0016,8,0.0021,1
ADD2,34.95,15.57,33.65,87.23,-,-,-,-,-,-,1,0.0016,3,7.74E-04,0.4574,2.02 [0.04 - 25.22],0,0,1,0.0002579,1,0 [0 - 235.39],4,0.0062,18,0.0046,0.5406,0,0,4,0.001,1
PALM,12.97,69.02,80.66,75.75,-,-,-,-,-,-,1,0.0016,3,7.74E-04,0.4574,2.02 [0.04 - 25.22],0,0,0,0,1,-,2,0.0031,13,0.0034,1,0,0,1,0.0002579,1
MRE11A,57.41,14.29,35.22,100.00,-,-,-,-,-,-,1,0.0016,3,7.74E-04,0.4574,2.02 [0.04 - 25.22],0,0,1,0.0002579,1,0 [0 - 235.39],2,0.0031,11,0.0028,0.7055,0,0,3,0.0007738,1
NIF3L1,27.88,86.91,88.44,100.00,-,-,-,-,-,-,1,0.0016,3,7.74E-04,0.4574,2.02 [0.04 - 25.22],0,0,5,0.0013,1,0 [0 - 6.62],3,0.0047,16,0.0041,0.744,1,0.0016,0,0,0.1417
N6AMT1,86.08,88.01,80.42,100.00,-,-,-,-,-,-,1,0.0016,3,7.74E-04,0.4574,2.02 [0.04 - 25.22],0,0,3,0.0007738,1,0 [0 - 14.67],1,0.0016,16,0.0041,0.4954,0,0,0,0,1
FNDC8,37.43,59.92,80.38,100.00,-,-,-,-,-,-,1,0.0016,3,7.74E-04,0.4574,2.02 [0.04 - 25.22],0,0,3,0.0007738,1,0 [0 - 14.67],3,0.0047,9,0.0023,0.2358,0,0,0,0,1
CCDC85C,-,-,-,84.58,-,-,-,-,-,-,1,0.0016,3,7.74E-04,0.4574,2.02 [0.04 - 25.22],0,0,0,0,1,-,1,0.0016,10,0.0026,1,0,0,1,0.0002579,1
TMPRSS13,84.64,90.02,24.19,97.51,-,-,-,-,-,-,1,0.0016,3,7.74E-04,0.4574,2.02 [0.04 - 25.22],0,0,2,0.0005159,1,0 [0 - 32.25],2,0.0031,8,0.0021,0.6415,0,0,3,0.0007738,1
CSTF3,17.03,17.11,1.54,95.15,-,-,-,-,-,-,1,0.0016,3,7.74E-04,0.4574,2.02 [0.04 - 25.22],1,0.0016,5,0.0013,0.60040,1.21 [0.03 - 10.86],2,0.0031,9,0.0023,0.6616,1,0.0016,4,0.001,0.5343
MURC,32.06,64.51,90.94,98.73,-,-,-,-,-,-,1,0.0016,3,7.74E-04,0.4574,2.02 [0.04 - 25.22],0,0,4,0.001,1,0 [0 - 9.18],4,0.0062,18,0.0046,0.5406,0,0,1,0.0002579,1
MYLIP,74.49,31.00,36.30,93.34,-,-,-,-,-,-,1,0.0016,3,7.74E-04,0.4574,2.02 [0.04 - 25.22],0,0,2,0.0005159,1,0 [0 - 32.25],2,0.0031,7,0.0018,0.3716,1,0.0016,1,0.0002579,0.2633
GFOD2,15.76,12.95,89.36,100.00,-,-,-,-,-,-,1,0.0016,3,7.74E-04,0.4574,2.02 [0.04 - 25.22],0,0,1,0.0002579,1,0 [0 - 235.39],3,0.0047,27,0.007,0.7914,2,0.0031,1,0.0002579,0.0545
NSFL1C,38.82,41.76,56.67,89.73,-,-,-,-,-,-,1,0.0016,3,7.74E-04,0.4574,2.02 [0.04 - 25.22],0,0,0,0,1,-,2,0.0031,9,0.0023,0.6616,0,0,4,0.001,1
HNRNPUL2,28.01,22.95,11.14,88.70,-,-,-,-,-,-,1,0.0016,3,7.74E-04,0.4574,2.02 [0.04 - 25.22],0,0,0,0,1,-,1,0.0016,7,0.0018,1,0,0,1,0.0002579,1
YTHDF2,53.51,12.07,10.93,98.24,-,-,-,-,-,-,1,0.0016,3,7.74E-04,0.4574,2.02 [0.04 - 25.22],0,0,0,0,1,-,2,0.0031,5,0.0013,0.2602,0,0,3,0.0007738,1
PDCD6IP,32.23,42.46,76.10,93.62,-,-,-,-,-,-,1,0.0016,3,7.74E-04,0.4574,2.02 [0.04 - 25.22],1,0.0016,0,0,0.14170,Inf [0.16 - Inf],1,0.0016,6,0.0015,1,0,0,6,0.0015,1
R3HDM4,70.44,43.17,81.06,79.26,-,-,-,-,-,-,1,0.0016,3,7.74E-04,0.4574,2.02 [0.04 - 25.22],0,0,1,0.0002579,1,0 [0 - 235.39],4,0.0062,8,0.0021,0.0775,0,0,3,0.0007738,1
FOLH1,94.21,52.68,26.02,91.73,-,-,-,-,-,-,1,0.0016,3,7.74E-04,0.4574,2.02 [0.04 - 25.22],0,0,1,0.0002579,1,0 [0 - 235.39],2,0.0031,4,0.001,0.2041,1,0.0016,6,0.0015,1
HAUS8,39.11,73.82,72.30,100.00,-,-,-,-,-,-,1,0.0016,3,7.74E-04,0.4574,2.02 [0.04 - 25.22],1,0.0016,1,0.0002579,0.26330,6.06 [0.08 - 474.34],1,0.0016,9,0.0023,1,0,0,2,0.0005159,1
GDPGP1,88.38,84.19,-,100.00,-,-,-,-,-,-,1,0.0016,3,7.74E-04,0.4574,2.02 [0.04 - 25.22],0,0,1,0.0002579,1,0 [0 - 235.39],1,0.0016,11,0.0028,1,1,0.0016,3,0.0007738,0.4574
MTG2,81.07,96.07,88.45,100.00,-,-,-,-,-,-,1,0.0016,3,7.74E-04,0.4574,2.02 [0.04 - 25.22],1,0.0016,2,0.0005159,0.36770,3.03 [0.05 - 58.33],4,0.0062,23,0.0059,0.787,1,0.0016,0,0,0.1417
EEFSEC,28.11,52.45,29.19,82.52,-,-,-,-,-,-,1,0.0016,3,7.74E-04,0.4574,2.02 [0.04 - 25.22],0,0,2,0.0005159,1,0 [0 - 32.25],3,0.0047,13,0.0034,0.4868,1,0.0016,6,0.0015,1
COASY,14.67,18.61,50.57,100.00,-,-,-,-,-,-,1,0.0016,3,7.74E-04,0.4574,2.02 [0.04 - 25.22],1,0.0016,4,0.001,0.53430,1.52 [0.03 - 15.34],7,0.0109,22,0.0057,0.1736,1,0.0016,1,0.0002579,0.2633
G6PD,43.77,95.12,25.01,84.32,-,-,-,-,-,-,1,0.0016,3,7.74E-04,0.4574,2.02 [0.04 - 25.22],0,0,0,0,1,-,1,0.0016,4,0.001,0.5343,2,0.0031,3,0.0007738,0.1496
FUT2,88.04,99.04,68.44,100.00,-,-,-,-,-,-,1,0.0016,3,7.74E-04,0.4574,2.02 [0.04 - 25.22],1,0.0016,1,0.0002579,0.26330,6.06 [0.08 - 474.34],3,0.0047,11,0.0028,0.4353,0,0,5,0.0013,1
SNX8,75.51,8.65,22.85,100.00,-,-,-,-,-,-,1,0.0016,3,7.74E-04,0.4574,2.02 [0.04 - 25.22],1,0.0016,0,0,0.14170,Inf [0.16 - Inf],2,0.0031,7,0.0018,0.3716,0,0,6,0.0015,1
KLHL21,-,-,48.22,41.88,-,-,-,-,-,-,1,0.0016,3,7.74E-04,0.4574,2.02 [0.04 - 25.22],1,0.0016,0,0,0.14170,Inf [0.16 - Inf],2,0.0031,18,0.0046,1,2,0.0031,0,0,0.02
GIMAP5,61.73,57.53,79.54,100.00,-,-,-,-,-,-,1,0.0016,3,7.74E-04,0.4574,2.02 [0.04 - 25.22],0,0,0,0,1,-,2,0.0031,5,0.0013,0.2602,0,0,2,0.0005159,1
KLHL38,80.37,96.54,95.86,99.09,-,-,-,-,-,-,1,0.0016,3,7.74E-04,0.4574,2.02 [0.04 - 25.22],1,0.0016,6,0.0015,1,1.01 [0.02 - 8.34],8,0.0125,35,0.009,0.3803,0,0,1,0.0002579,1
AP1S3,93.94,81.21,53.74,98.56,-,-,-,-,-,-,1,0.0016,3,7.74E-04,0.4574,2.02 [0.04 - 25.22],0,0,1,0.0002579,1,0 [0 - 235.39],1,0.0016,5,0.0013,0.6004,0,0,1,0.0002579,1
FBLIM1,80.24,45.72,62.60,71.62,-,-,-,-,-,-,1,0.0016,3,7.74E-04,0.4574,2.02 [0.04 - 25.22],0,0,0,0,1,-,3,0.0047,16,0.0041,0.744,0,0,0,0,1
KCNH4,2.66,3.72,12.54,80.24,-,-,-,-,-,Yes,1,0.0016,3,7.74E-04,0.4574,2.02 [0.04 - 25.22],0,0,0,0,1,-,1,0.0016,12,0.0031,1,0,0,1,0.0002579,1
KCNC2,11.68,30.76,8.11,84.64,-,-,-,-,Yes,Yes,1,0.0016,3,7.74E-04,0.4574,2.02 [0.04 - 25.22],0,0,0,0,1,-,1,0.0016,6,0.0015,1,0,0,4,0.001,1
JAG2,4.99,8.13,7.55,53.68,-,-,-,-,-,-,1,0.0016,3,7.74E-04,0.4574,2.02 [0.04 - 25.22],0,0,0,0,1,-,5,0.0078,12,0.0031,0.0808,0,0,1,0.0002579,1
PRKAR2A,41.64,71.20,34.27,80.46,-,-,-,-,-,-,1,0.0016,3,7.74E-04,0.4574,2.02 [0.04 - 25.22],0,0,0,0,1,-,1,0.0016,7,0.0018,1,2,0.0031,0,0,0.02
PQLC2,65.96,31.61,29.68,93.58,-,-,-,-,-,-,1,0.0016,3,7.74E-04,0.4574,2.02 [0.04 - 25.22],1,0.0016,3,0.0007738,0.45740,2.02 [0.04 - 25.22],2,0.0031,7,0.0018,0.3716,0,0,1,0.0002579,1
NMNAT3,60.31,30.20,78.91,85.38,-,-,-,-,-,-,1,0.0016,3,7.74E-04,0.4574,2.02 [0.04 - 25.22],2,0.0031,5,0.0013,0.26020,2.43 [0.23 - 14.86],4,0.0062,11,0.0028,0.2529,0,0,0,0,1
MTA2,7.94,3.46,13.98,95.24,-,-,-,-,-,-,1,0.0016,3,7.74E-04,0.4574,2.02 [0.04 - 25.22],0,0,1,0.0002579,1,0 [0 - 235.39],2,0.0031,3,0.0007738,0.1496,0,0,4,0.001,1
KCNA5,87.59,33.02,13.45,86.29,-,-,-,-,-,Yes,1,0.0016,3,7.74E-04,0.4574,2.02 [0.04 - 25.22],0,0,1,0.0002579,1,0 [0 - 235.39],3,0.0047,13,0.0034,0.4868,0,0,2,0.0005159,1
MICU3,13.94,57.18,59.51,90.48,-,-,-,-,-,-,1,0.0016,3,7.74E-04,0.4574,2.02 [0.04 - 25.22],0,0,0,0,1,-,4,0.0062,14,0.0036,0.3083,0,0,2,0.0005159,1
THUMPD3,70.58,77.45,88.89,100.00,-,-,-,-,-,-,1,0.0016,3,7.74E-04,0.4574,2.02 [0.04 - 25.22],0,0,4,0.001,1,0 [0 - 9.18],2,0.0031,9,0.0023,0.6616,1,0.0016,2,0.0005159,0.3677
C2orf71,96.02,96.67,97.26,93.45,-,-,-,-,-,-,1,0.0016,3,7.74E-04,0.4574,2.02 [0.04 - 25.22],0,0,1,0.0002579,1,0 [0 - 235.39],2,0.0031,10,0.0026,0.6832,0,0,4,0.001,1
ENPP5,66.07,69.68,71.91,100.00,-,-,-,-,-,-,1,0.0016,3,7.74E-04,0.4574,2.02 [0.04 - 25.22],3,0.0047,4,0.001,0.06370,4.56 [0.67 - 27.01],5,0.0078,17,0.0044,0.2262,0,0,5,0.0013,1
ENPP1,26.98,21.34,63.62,95.62,-,-,-,-,-,-,1,0.0016,3,7.74E-04,0.4574,2.02 [0.04 - 25.22],0,0,1,0.0002579,1,0 [0 - 235.39],1,0.0016,14,0.0036,0.7103,1,0.0016,3,0.0007738,0.4574
FAM102A,18.59,14.80,40.88,84.40,-,-,-,-,-,-,1,0.0016,3,7.74E-04,0.4574,2.02 [0.04 - 25.22],1,0.0016,1,0.0002579,0.26330,6.06 [0.08 - 474.34],1,0.0016,11,0.0028,1,3,0.0047,1,0.0002579,0.0101
VEPH1,91.69,92.90,71.08,99.66,-,-,-,-,-,-,1,0.0016,3,7.74E-04,0.4574,2.02 [0.04 - 25.22],0,0,3,0.0007738,1,0 [0 - 14.67],4,0.0062,26,0.0067,1,2,0.0031,4,0.001,0.2041
AFF1,5.91,18.40,81.95,98.32,-,-,-,-,-,-,1,0.0016,3,7.74E-04,0.4574,2.02 [0.04 - 25.22],1,0.0016,0,0,0.14170,Inf [0.16 - Inf],1,0.0016,17,0.0044,0.498,2,0.0031,6,0.0015,0.3165
MICALL1,12.57,32.41,75.14,93.83,-,-,-,-,-,-,1,0.0016,3,7.74E-04,0.4574,2.02 [0.04 - 25.22],0,0,3,0.0007738,1,0 [0 - 14.67],3,0.0047,15,0.0039,0.7331,1,0.0016,7,0.0018,1
CIITA,10.19,21.24,69.84,100.00,-,-,-,-,-,-,1,0.0016,3,7.74E-04,0.4574,2.02 [0.04 - 25.22],1,0.0016,1,0.0002579,0.26330,6.06 [0.08 - 474.34],9,0.0141,25,0.0064,0.0479,0,0,13,0.0034,0.2367
LRP11,-,55.89,68.13,90.01,-,-,-,-,-,-,1,0.0016,3,7.74E-04,0.4574,2.02 [0.04 - 25.22],1,0.0016,1,0.0002579,0.26330,6.06 [0.08 - 474.34],2,0.0031,7,0.0018,0.3716,0,0,0,0,1
ENTPD8,7.48,78.94,66.73,94.88,-,-,-,-,-,-,1,0.0016,3,7.74E-04,0.4574,2.02 [0.04 - 25.22],0,0,1,0.0002579,1,0 [0 - 235.39],4,0.0062,19,0.0049,0.5569,0,0,7,0.0018,0.6031
ENTPD1,30.56,30.84,60.57,97.54,-,-,-,-,-,-,1,0.0016,3,7.74E-04,0.4574,2.02 [0.04 - 25.22],0,0,1,0.0002579,1,0 [0 - 235.39],4,0.0062,20,0.0052,0.7668,0,0,3,0.0007738,1
FAM107B,51.92,25.55,61.87,100.00,-,-,-,-,-,-,1,0.0016,3,7.74E-04,0.4574,2.02 [0.04 - 25.22],1,0.0016,0,0,0.14170,Inf [0.16 - Inf],1,0.0016,4,0.001,0.5343,0,0,1,0.0002579,1
RASGRP2,12.46,35.71,29.16,78.36,-,-,-,-,-,-,1,0.0016,3,7.74E-04,0.4574,2.02 [0.04 - 25.22],0,0,0,0,1,-,1,0.0016,9,0.0023,1,0,0,0,0,1
ALDH8A1,18.90,53.09,94.15,100.00,-,-,-,-,-,-,1,0.0016,3,7.74E-04,0.4574,2.02 [0.04 - 25.22],2,0.0031,2,0.0005159,0.09880,6.07 [0.44 - 83.66],10,0.0156,19,0.0049,0.0048,0,0,2,0.0005159,1
USE1,33.97,34.84,25.66,92.98,-,-,-,-,-,-,1,0.0016,3,7.74E-04,0.4574,2.02 [0.04 - 25.22],1,0.0016,1,0.0002579,0.26330,6.06 [0.08 - 474.34],1,0.0016,4,0.001,0.5343,0,0,1,0.0002579,1
