,Gene_Name,mantis_ml_proba,mantis_ml_perc
5207,PAX5,0.431841973,72.04445399
5208,CRABP1,0.43181546,72.03908515
5209,CLIC1,0.431800482,72.03371631
5210,NCAPH,0.431714837,72.02834747
5211,KDM5A,0.431653606,72.02297863
5212,NAT8L,0.431612532,72.01760979
5213,PSTPIP2,0.431567148,72.01224095
5214,KIAA0232,0.4315654,72.00687211
5215,AIF1L,0.431560479,72.00150327
5216,RUNDC3A,0.431534731,71.99613444
5217,C16orf70,0.431495354,71.9907656
5218,MRPL23,0.431409521,71.98539676
5219,GATAD2B,0.431351095,71.98002792
5220,Sep-02,0.43119469,71.97465908
5221,PCIF1,0.431178555,71.96929024
5222,CNOT4,0.431119305,71.9639214
5223,NSFL1C,0.431083175,71.95855256
5224,MRPS7,0.430986708,71.95318372
5225,PWP1,0.430895381,71.94781488
5226,RASIP1,0.430870851,71.94244604
5227,DGUOK,0.43085406,71.9370772
5228,AKR1C3,0.430792155,71.93170836
5229,THYN1,0.430766004,71.92633953
5230,GSTM4,0.430724803,71.92097069
5231,PLD3,0.430716712,71.91560185
5232,ATF3,0.430715119,71.91023301
5233,TLR2,0.430671632,71.90486417
5234,RHOBTB3,0.430661779,71.89949533
5235,BCL10,0.430597207,71.89412649
5236,KANSL3,0.430574948,71.88875765
5237,CDH18,0.430574022,71.88338881
5238,CPNE2,0.430514922,71.87801997
5239,ATP6V1F,0.430464768,71.87265113
5240,PCBP2,0.43045108,71.86728229
5241,EIF4E,0.430447322,71.86191345
5242,CRYM,0.430415041,71.85654462
5243,SUB1,0.430385586,71.85117578
5244,DIP2C,0.430377867,71.84580694
5245,SH3GLB2,0.430324813,71.8404381
5246,DHX8,0.430233889,71.83506926
5247,AKAP11,0.430130706,71.82970042
5248,FMN1,0.430129596,71.82433158
5249,IL34,0.430115353,71.81896274
5250,MTMR10,0.430038148,71.8135939
5251,RAPH1,0.429961887,71.80822506
5252,MDH1,0.429912294,71.80285622
5253,TRAIP,0.429826225,71.79748738
5254,SH2B1,0.429811671,71.79211854
5255,TADA1,0.42977312,71.7867497
5256,HARS2,0.42971105,71.78138087
5257,MCM3,0.429659857,71.77601203
5258,ARID2,0.429651707,71.77064319
5259,ME2,0.429545181,71.76527435
5260,PTGES2,0.429521729,71.75990551
5261,OPA3,0.429506416,71.75453667
5262,MSI1,0.429489341,71.74916783
5263,PVR,0.42947149,71.74379899
5264,PPP1R7,0.42944692,71.73843015
5265,MBD5,0.429373832,71.73306131
5266,MKL2,0.429352141,71.72769247
5267,MRPL33,0.429347338,71.72232363
5268,STARD13,0.429291184,71.71695479
5269,PSMD14,0.429274174,71.71158596
5270,DDX27,0.429264974,71.70621712
5271,ARHGAP44,0.42925409,71.70084828
5272,AKR1A1,0.429229474,71.69547944
5273,CAT,0.429226091,71.6901106
5274,ING2,0.429115511,71.68474176
5275,LRTOMT,0.429112448,71.67937292
5276,PPRC1,0.429098537,71.67400408
5277,DNMT3L,0.429077274,71.66863524
5278,KCNN2,0.429070118,71.6632664
5279,UTP14C,0.428978904,71.65789756
5280,KMT2C,0.42897602,71.65252872
5281,SREK1,0.428955985,71.64715988
5282,CACNG1,0.428932651,71.64179104
5283,OSBPL11,0.42889017,71.63642221
5284,TMEM100,0.428819967,71.63105337
5285,RAB14,0.428761711,71.62568453
5286,IFNG,0.428759387,71.62031569
5287,INHBB,0.428670168,71.61494685
5288,FAU,0.42865946,71.60957801
5289,ARHGEF10,0.428659449,71.60420917
5290,LRRN1,0.42861354,71.59884033
5291,GDPD5,0.428559741,71.59347149
5292,MIA3,0.428534604,71.58810265
5293,BDKRB2,0.428512717,71.58273381
5294,NOTUM,0.428467064,71.57736497
5295,HLA-E,0.428458853,71.57199613
5296,CUL2,0.428449116,71.5666273
5297,SCN3B,0.42843688,71.56125846
5298,KCNA4,0.428436369,71.55588962
5299,KIF4A,0.428389646,71.55052078
5300,ALOX5,0.428326543,71.54515194
5301,ELAVL1,0.42827552,71.5397831
5302,PRKCB,0.428258418,71.53441426
5303,LBX1,0.428214932,71.52904542
5304,GUCY2D,0.428214124,71.52367658
5305,PIK3CG,0.428202003,71.51830774
5306,RSPO3,0.428189303,71.5129389
5307,FAM69A,0.428098714,71.50757006
5308,KITLG,0.428093529,71.50220122
5309,CLTA,0.428069941,71.49683238
5310,MRPS9,0.428048119,71.49146355
5311,ATP13A1,0.428003874,71.48609471
5312,SHISA2,0.427966095,71.48072587
5313,GDF6,0.427929781,71.47535703
5314,CWC15,0.427876765,71.46998819
5315,TIMELESS,0.427865356,71.46461935
5316,ZNRF3,0.427846172,71.45925051
5317,KIAA0753,0.427810388,71.45388167
5318,IGF1,0.427808196,71.44851283
5319,GNG3,0.427785918,71.44314399
5320,ROR2,0.427634345,71.43777515
5321,PPIL4,0.427615976,71.43240631
5322,RAX,0.427472721,71.42703747
5323,KCNB1,0.427409357,71.42166864
5324,CLEC1B,0.427268803,71.4162998
5325,SYPL2,0.427198483,71.41093096
5326,DNAJC9,0.427060044,71.40556212
5327,MAPKBP1,0.427053492,71.40019328
5328,TAGLN3,0.427011335,71.39482444
5329,PNRC1,0.427004678,71.3894556
5330,HFE,0.426845289,71.38408676
5331,COL10A1,0.426840551,71.37871792
5332,NELL2,0.42683825,71.37334908
5333,CTSS,0.426798557,71.36798024
5334,COPE,0.426770776,71.3626114
5335,CALCOCO1,0.426760495,71.35724256
5336,DDX54,0.426673061,71.35187372
5337,FGF21,0.426584874,71.34650489
5338,COL19A1,0.426532388,71.34113605
5339,ARF1,0.426529858,71.33576721
5340,KCNQ4,0.426494019,71.33039837
5341,MLYCD,0.426403098,71.32502953
5342,EN2,0.426367357,71.31966069
5343,GOLGA2,0.426356666,71.31429185
5344,HMGB2,0.426295969,71.30892301
5345,TTI2,0.426289225,71.30355417
5346,ATRNL1,0.426248972,71.29818533
5347,DOCK2,0.426199394,71.29281649
5348,SP4,0.42619748,71.28744765
5349,PGM2L1,0.426171529,71.28207881
5350,ALOX15,0.426086672,71.27670998
5351,HSD17B10,0.426074414,71.27134114
5352,PMCH,0.426071329,71.2659723
5353,DACH1,0.426051498,71.26060346
5354,F12,0.426022976,71.25523462
5355,EXOC7,0.42599986,71.24986578
5356,TNS1,0.425955938,71.24449694
5357,FOXM1,0.4259243,71.2391281
5358,DHRS7,0.425878772,71.23375926
5359,CYTH2,0.425875205,71.22839042
5360,PIAS2,0.425805931,71.22302158
5361,MNS1,0.425745668,71.21765274
5362,SYNGR2,0.425731504,71.2122839
5363,TIMM17B,0.425682899,71.20691506
5364,GHRH,0.425641055,71.20154623
5365,P2RY12,0.425640918,71.19617739
5366,RAVER2,0.425597675,71.19080855
5367,CEP85,0.425551759,71.18543971
5368,TEX2,0.425497742,71.18007087
5369,LZTS3,0.425464633,71.17470203
5370,TOX,0.42525546,71.16933319
5371,PTPRN2,0.425153792,71.16396435
5372,ZNF251,0.425084858,71.15859551
5373,FKBP5,0.425084222,71.15322667
5374,CHRNB4,0.425076582,71.14785783
5375,TDRD3,0.42499857,71.14248899
5376,IL4R,0.424968368,71.13712015
5377,SKAP2,0.424962709,71.13175132
5378,SERPINB6,0.424960529,71.12638248
5379,KAT7,0.424931696,71.12101364
5380,MGA,0.424910313,71.1156448
5381,HBS1L,0.42488655,71.11027596
5382,TMEM62,0.424798495,71.10490712
5383,ERLEC1,0.424730651,71.09953828
5384,EARS2,0.424689393,71.09416944
5385,CHST3,0.424620835,71.0888006
5386,MTG1,0.424573833,71.08343176
5387,DUSP26,0.424572218,71.07806292
5388,FGF8,0.424528573,71.07269408
5389,MAST1,0.424515312,71.06732524
5390,MRPL28,0.424515216,71.06195641
5391,FGF10,0.424491651,71.05658757
5392,IFT81,0.424440245,71.05121873
5393,MRPL24,0.424389853,71.04584989
5394,ANKZF1,0.424322872,71.04048105
5395,MGAT3,0.424317984,71.03511221
5396,PLD6,0.424304087,71.02974337
5397,LGR5,0.424272381,71.02437453
5398,EFNA2,0.424201907,71.01900569
5399,ABCF3,0.424190124,71.01363685
5400,MAGEE1,0.424187411,71.00826801
5401,ACVR2B,0.424170775,71.00289917
5402,URGCP,0.424115195,70.99753033
5403,PSMB1,0.424078799,70.99216149
5404,ROBO4,0.424022814,70.98679266
5405,CACTIN,0.424018406,70.98142382
5406,ETHE1,0.423971612,70.97605498
5407,PHKG2,0.423826694,70.97068614
5408,ABCG1,0.423820485,70.9653173
5409,HMGCL,0.423798935,70.95994846
5410,SDK1,0.42378192,70.95457962
5411,UBALD1,0.42374675,70.94921078
5412,ABCD1,0.423720549,70.94384194
5413,IREB2,0.423701513,70.9384731
5414,RNF170,0.42369639,70.93310426
5415,MEGF10,0.423682254,70.92773542
5416,FITM2,0.423672399,70.92236658
5417,CDC16,0.423639376,70.91699775
5418,DNAJC13,0.423599479,70.91162891
5419,GRID1,0.423598861,70.90626007
5420,ADCK5,0.423570351,70.90089123
5421,UBA5,0.42355074,70.89552239
5422,ARID5B,0.423538928,70.89015355
5423,SHC3,0.423532799,70.88478471
5424,ACTR6,0.423501992,70.87941587
5425,GAL3ST1,0.423439578,70.87404703
5426,NR5A2,0.423392974,70.86867819
5427,ESPL1,0.423295011,70.86330935
5428,NPAT,0.423245055,70.85794051
5429,KLK6,0.423211096,70.85257167
5430,SRRM2,0.423153457,70.84720283
5431,DOPEY2,0.423123546,70.841834
5432,SHMT1,0.423113342,70.83646516
5433,LHCGR,0.423030728,70.83109632
5434,RIOK3,0.423023088,70.82572748
5435,ATXN7,0.422981669,70.82035864
5436,SGK3,0.422894002,70.8149898
5437,RP1L1,0.422882326,70.80962096
5438,TEF,0.422784728,70.80425212
5439,TSPYL4,0.422758504,70.79888328
5440,DMXL1,0.422713424,70.79351444
5441,PYGO1,0.422695708,70.7881456
5442,IL18,0.422694938,70.78277676
5443,PRDX5,0.422666353,70.77740792
5444,DSC3,0.422644489,70.77203909
5445,PLTP,0.422599516,70.76667025
5446,IFIH1,0.422597377,70.76130141
5447,AKTIP,0.422592723,70.75593257
5448,SOX11,0.422566139,70.75056373
5449,STK11IP,0.422520633,70.74519489
5450,SOX17,0.422478779,70.73982605
5451,AAGAB,0.422433131,70.73445721
5452,RBBP8,0.422314311,70.72908837
5453,MPG,0.422310164,70.72371953
5454,SSPN,0.422290776,70.71835069
5455,IMPA2,0.422283409,70.71298185
5456,KIF18A,0.422269966,70.70761301
5457,ADAM15,0.422175232,70.70224417
5458,TYMP,0.422120709,70.69687534
5459,SIN3B,0.422029954,70.6915065
5460,PIK3C2A,0.422015506,70.68613766
5461,AKAP1,0.421982978,70.68076882
5462,PEX6,0.421974832,70.67539998
5463,FAM199X,0.421946578,70.67003114
5464,GNAT1,0.421942532,70.6646623
5465,SAPCD2,0.42194163,70.65929346
5466,TMEM106C,0.42194021,70.65392462
5467,GPRC5C,0.421913835,70.64855578
5468,CPEB4,0.421895294,70.64318694
5469,TRPV2,0.42182561,70.6378181
5470,ACSL1,0.421798268,70.63244926
5471,ST3GAL4,0.421696609,70.62708043
5472,BUB1,0.421693223,70.62171159
5473,SLC5A6,0.421600831,70.61634275
5474,SLITRK4,0.421584853,70.61097391
5475,IL17RC,0.421577897,70.60560507
5476,PFAS,0.421528844,70.60023623
5477,SPCS1,0.42136615,70.59486739
5478,ATP5O,0.421361912,70.58949855
5479,ACAN,0.421359966,70.58412971
5480,SIM1,0.421325704,70.57876087
5481,MEMO1,0.42126817,70.57339203
5482,MGLL,0.421257569,70.56802319
5483,PTPN22,0.421256451,70.56265435
5484,RAB39B,0.421251553,70.55728551
5485,FGFR1OP2,0.421247851,70.55191668
5486,BEND3,0.421240594,70.54654784
5487,SGSM3,0.421142481,70.541179
5488,PHF10,0.421051045,70.53581016
5489,SMARCD1,0.421021307,70.53044132
5490,PCCB,0.42101022,70.52507248
5491,NME4,0.421002759,70.51970364
5492,SPSB3,0.420977286,70.5143348
5493,CRYL1,0.420949648,70.50896596
5494,DLX2,0.420922685,70.50359712
5495,CBFB,0.420910743,70.49822828
5496,FRZB,0.420858449,70.49285944
5497,ATF7,0.420820532,70.4874906
5498,CNTN4,0.42081881,70.48212177
5499,RALB,0.420783868,70.47675293
5500,PRDM10,0.42076366,70.47138409
5501,ADAM23,0.420757676,70.46601525
5502,PCSK1N,0.420746931,70.46064641
5503,TRIM72,0.420693038,70.45527757
5504,SEC62,0.42065368,70.44990873
5505,FARSB,0.420619207,70.44453989
5506,CALCR,0.42059931,70.43917105
5507,RUVBL1,0.42050052,70.43380221
5508,TMEM115,0.420458893,70.42843337
5509,SNAI2,0.42045495,70.42306453
5510,INTS8,0.420378765,70.41769569
5511,AARS2,0.420376341,70.41232685
5512,MGAT5B,0.420367428,70.40695802
5513,MRPL11,0.420353017,70.40158918
5514,EBP,0.420313579,70.39622034
5515,CNGB1,0.420282112,70.3908515
5516,UBAP1,0.420276107,70.38548266
5517,HAGH,0.420268491,70.38011382
5518,NCOA7,0.420193041,70.37474498
5519,BST2,0.420158334,70.36937614
5520,FTSJ1,0.420149369,70.3640073
5521,SNRPC,0.42014569,70.35863846
5522,MYO7A,0.420142168,70.35326962
5523,SCAMP2,0.420093644,70.34790078
5524,RFXANK,0.420066846,70.34253194
5525,ATRIP,0.420059823,70.33716311
5526,KHDRBS2,0.420047103,70.33179427
5527,ZNF580,0.420040323,70.32642543
5528,PML,0.420028622,70.32105659
5529,FAM32A,0.419871658,70.31568775
5530,DDX39A,0.419868698,70.31031891
5531,COX6C,0.41985303,70.30495007
5532,SYAP1,0.419833948,70.29958123
5533,FANCL,0.419785235,70.29421239
5534,ANKRD12,0.419703142,70.28884355
5535,TMEM109,0.419691443,70.28347471
5536,ALB,0.419670642,70.27810587
5537,PNMT,0.419664859,70.27273703
5538,NHLH1,0.419604744,70.26736819
5539,HOXD3,0.41956772,70.26199936
5540,FUNDC2,0.419556696,70.25663052
5541,ZNF503,0.41950799,70.25126168
5542,POLR2B,0.419502256,70.24589284
5543,ARFGAP1,0.419422445,70.240524
5544,SNAP23,0.419298699,70.23515516
5545,C12orf57,0.419278336,70.22978632
5546,PPP4R2,0.419250415,70.22441748
5547,CLASP2,0.419212633,70.21904864
5548,CCND2,0.419193482,70.2136798
5549,SLC13A5,0.419158395,70.20831096
5550,CPEB1,0.419127117,70.20294212
5551,PLCH2,0.419102039,70.19757328
5552,S1PR3,0.418927705,70.19220445
5553,ADRA1A,0.418903463,70.18683561
5554,RRAGB,0.418880717,70.18146677
5555,GNL2,0.418840891,70.17609793
5556,CDC14B,0.418795662,70.17072909
5557,EHHADH,0.418770304,70.16536025
5558,HDGF,0.418758702,70.15999141
5559,UBE2Z,0.418739185,70.15462257
5560,CUTC,0.418691806,70.14925373
5561,MAP4K2,0.418623611,70.14388489
5562,DPM1,0.418536145,70.13851605
5563,ANKRD40,0.418525512,70.13314721
5564,PTOV1,0.418516806,70.12777837
5565,VAX1,0.418491414,70.12240954
5566,MAP3K9,0.418468101,70.1170407
5567,IGSF9,0.418398162,70.11167186
5568,SORBS3,0.418311587,70.10630302
5569,HIGD1A,0.418306189,70.10093418
5570,PAX9,0.418229148,70.09556534
5571,SLC39A4,0.418211662,70.0901965
5572,IGF2,0.418194415,70.08482766
5573,SLN,0.418129611,70.07945882
5574,LIMA1,0.418121146,70.07408998
5575,SLC33A1,0.418084057,70.06872114
5576,ANAPC7,0.418063115,70.0633523
5577,FLVCR2,0.418062252,70.05798346
5578,PAX3,0.418045787,70.05261462
5579,BTF3L4,0.418000638,70.04724579
5580,CALCRL,0.417952965,70.04187695
5581,NKX6-1,0.417922936,70.03650811
5582,CCND3,0.417859234,70.03113927
5583,ZBTB33,0.417749448,70.02577043
5584,CORO2B,0.417747268,70.02040159
5585,SCAMP5,0.417669641,70.01503275
5586,SH3BGRL,0.417613579,70.00966391
5587,RAP1B,0.417593671,70.00429507
5588,NABP2,0.417591144,69.99892623
5589,ELOVL5,0.417525286,69.99355739
5590,KCNJ8,0.417508565,69.98818855
5591,MBD2,0.417395749,69.98281971
5592,FGF3,0.417353867,69.97745088
5593,PITX3,0.41734581,69.97208204
5594,AHSG,0.417335342,69.9667132
5595,TRAPPC8,0.417310342,69.96134436
5596,HLA-DQB1,0.417240828,69.95597552
5597,NUDC,0.417217387,69.95060668
5598,BEX1,0.417180466,69.94523784
5599,ASPSCR1,0.417133589,69.939869
5600,IL1B,0.417115755,69.93450016
5601,APC2,0.417106696,69.92913132
5602,NR5A1,0.41706384,69.92376248
5603,AURKB,0.417004077,69.91839364
5604,CELF2,0.416999771,69.9130248
5605,MYRF,0.416737015,69.90765596
5606,OBSL1,0.416637721,69.90228713
5607,C5AR1,0.416588115,69.89691829
5608,IFT27,0.416468155,69.89154945
5609,SLC38A5,0.416374431,69.88618061
5610,IPMK,0.416350538,69.88081177
5611,TCIRG1,0.416206781,69.87544293
5612,TNS3,0.416168062,69.87007409
5613,SSU72,0.41604351,69.86470525
5614,DDX39B,0.415880857,69.85933641
5615,CDC14A,0.415860465,69.85396757
5616,USP13,0.415743307,69.84859873
5617,SERPINA10,0.415706537,69.84322989
5618,NUDT16L1,0.415646256,69.83786105
5619,TMEM164,0.415641841,69.83249222
5620,NDST2,0.415630213,69.82712338
5621,NODAL,0.415575737,69.82175454
5622,TMEM173,0.415539729,69.8163857
5623,AKAP17A,0.415359638,69.81101686
5624,NOP56,0.415347032,69.80564802
5625,STARD4,0.415265304,69.80027918
5626,TIAL1,0.41524425,69.79491034
5627,PON2,0.415173935,69.7895415
5628,TRAF7,0.415126568,69.78417266
5629,ARL8A,0.415115778,69.77880382
5630,MECR,0.415093853,69.77343498
5631,KIAA0513,0.415090962,69.76806614
5632,MAGEL2,0.415083029,69.7626973
5633,MPZL3,0.415067786,69.75732847
5634,HDDC2,0.415061352,69.75195963
5635,GJB6,0.41498398,69.74659079
5636,NAGK,0.414947163,69.74122195
5637,AMACR,0.414939667,69.73585311
5638,KPNA1,0.414933453,69.73048427
5639,APOO,0.414931969,69.72511543
5640,SPIN1,0.414830605,69.71974659
5641,TLX2,0.414790708,69.71437775
5642,RPS15A,0.41469742,69.70900891
5643,FAHD2B,0.414609248,69.70364007
5644,FMNL2,0.414600691,69.69827123
5645,OCIAD1,0.414558327,69.69290239
5646,ROR1,0.414557642,69.68753356
5647,NDUFV3,0.414521082,69.68216472
5648,CNGB3,0.41450538,69.67679588
5649,GSKIP,0.414386354,69.67142704
5650,TMPRSS3,0.414366963,69.6660582
5651,TNRC6B,0.414311444,69.66068936
5652,ITFG1,0.414296904,69.65532052
5653,SESTD1,0.414278275,69.64995168
5654,ARRB2,0.4142738,69.64458284
5655,ESR1,0.41423404,69.639214
5656,GJC2,0.414230598,69.63384516
5657,PITPNB,0.414219474,69.62847632
5658,CRTC2,0.414194942,69.62310748
5659,PIGS,0.414162543,69.61773864
5660,CHMP2B,0.414148784,69.61236981
5661,DUSP16,0.414148427,69.60700097
5662,CHRM2,0.414118708,69.60163213
5663,CCDC6,0.414111641,69.59626329
5664,ALDOC,0.414107127,69.59089445
5665,HRH3,0.414044096,69.58552561
5666,AKT1S1,0.413965503,69.58015677
5667,MINK1,0.413925795,69.57478793
5668,P2RY2,0.413917194,69.56941909
5669,PSMA3,0.413909737,69.56405025
5670,HYAL2,0.413877218,69.55868141
5671,PTPN3,0.413811535,69.55331257
5672,BMS1,0.413807735,69.54794373
5673,MPP2,0.413798844,69.5425749
5674,MTFR1L,0.413781055,69.53720606
5675,GNAT3,0.413771068,69.53183722
5676,NAA15,0.413657863,69.52646838
5677,SMAD6,0.413619149,69.52109954
5678,CHD1L,0.413616245,69.5157307
5679,WFS1,0.413592396,69.51036186
5680,RFX5,0.413553894,69.50499302
5681,KLHDC10,0.413548975,69.49962418
5682,ZNF532,0.413542345,69.49425534
5683,ZCCHC8,0.413512635,69.4888865
5684,NUP98,0.413487061,69.48351766
5685,EFS,0.41346467,69.47814882
5686,SEMA4F,0.413441032,69.47277998
5687,CA4,0.413428163,69.46741115
5688,WDTC1,0.413425708,69.46204231
5689,GCLM,0.413423511,69.45667347
5690,TRAPPC13,0.413400222,69.45130463
5691,MATK,0.413389164,69.44593579
5692,H2AFJ,0.413332453,69.44056695
5693,SNRPA,0.413287892,69.43519811
5694,HOXB13,0.413258448,69.42982927
5695,STRADB,0.413223855,69.42446043
5696,FNIP2,0.413220909,69.41909159
5697,NQO2,0.413080794,69.41372275
5698,WDR3,0.413041903,69.40835391
5699,PRC1,0.413041712,69.40298507
5700,CYTH1,0.413038253,69.39761624
5701,Sep-09,0.412947499,69.3922474
5702,MSRB1,0.412909532,69.38687856
5703,HID1,0.412878519,69.38150972
5704,ECD,0.412861916,69.37614088
5705,PRPF40B,0.412861593,69.37077204
5706,NT5C3B,0.412770446,69.3654032
5707,PDCD11,0.412758462,69.36003436
5708,B3GAT3,0.412730281,69.35466552
5709,GEMIN5,0.412714537,69.34929668
5710,MCMBP,0.412700325,69.34392784
5711,C19orf53,0.412650265,69.338559
5712,CD247,0.412650156,69.33319016
5713,DBP,0.412634039,69.32782133
5714,KISS1R,0.412556717,69.32245249
5715,ADCY2,0.412554401,69.31708365
5716,HPN,0.412549556,69.31171481
5717,MYO3B,0.412507055,69.30634597
5718,NOLC1,0.412417874,69.30097713
5719,VAX2,0.412389968,69.29560829
5720,FBXO10,0.412376132,69.29023945
5721,HUNK,0.412318364,69.28487061
5722,SYF2,0.412307619,69.27950177
5723,ATPIF1,0.412259221,69.27413293
5724,RPS6KA1,0.412234592,69.26876409
5725,F11R,0.412183777,69.26339525
5726,EXOSC4,0.412112146,69.25802641
5727,COASY,0.412087753,69.25265758
5728,HOXA1,0.412073975,69.24728874
5729,ZNF274,0.412073682,69.2419199
5730,GTPBP1,0.412042535,69.23655106
5731,GDF1,0.411995273,69.23118222
5732,NAA25,0.411949043,69.22581338
5733,TXLNG,0.411927991,69.22044454
5734,RPA2,0.411910589,69.2150757
5735,NPHP1,0.411896642,69.20970686
5736,COPG2,0.411840856,69.20433802
5737,KPNA4,0.411775961,69.19896918
5738,ADRA1B,0.411726085,69.19360034
5739,PTAFR,0.411716414,69.1882315
5740,SPATA5,0.411712536,69.18286267
5741,CEP350,0.411690747,69.17749383
5742,SYN3,0.411644967,69.17212499
5743,HIC1,0.411525107,69.16675615
5744,TCEA1,0.411497203,69.16138731
5745,NKX2-5,0.411426657,69.15601847
5746,PTHLH,0.41140751,69.15064963
5747,HOXB8,0.41135415,69.14528079
5748,COG2,0.411353566,69.13991195
5749,TANGO2,0.411327992,69.13454311
5750,NAP1L5,0.411186399,69.12917427
5751,AAK1,0.411151942,69.12380543
5752,SLC25A26,0.411142917,69.11843659
5753,ABHD12,0.41111971,69.11306775
5754,HELT,0.411112528,69.10769892
5755,VAMP5,0.411052356,69.10233008
5756,CSRNP2,0.411028951,69.09696124
5757,SNRNP40,0.41097027,69.0915924
5758,WNT4,0.410922534,69.08622356
5759,FAM122B,0.410886337,69.08085472
5760,RAB34,0.410819108,69.07548588
5761,PRICKLE2,0.410811426,69.07011704
5762,PRDM16,0.410767741,69.0647482
5763,MMGT1,0.410713488,69.05937936
5764,B9D2,0.410681946,69.05401052
5765,CPD,0.410616744,69.04864168
5766,ASIP,0.41049502,69.04327284
5767,RORB,0.410476524,69.03790401
5768,RTN4IP1,0.410442036,69.03253517
5769,MYO15A,0.410385586,69.02716633
5770,FAT2,0.410359563,69.02179749
5771,ZFAND2A,0.4103302,69.01642865
5772,FZD2,0.41029432,69.01105981
5773,HMX2,0.410288415,69.00569097
5774,SREBF1,0.410245525,69.00032213
5775,MRPL19,0.410221684,68.99495329
5776,NFKB2,0.410183564,68.98958445
5777,LDLRAP1,0.410107857,68.98421561
5778,DHFR,0.410012445,68.97884677
5779,CBLL1,0.410011127,68.97347793
5780,PEX19,0.409982296,68.96810909
5781,SIDT2,0.409957128,68.96274026
5782,SCYL3,0.409947178,68.95737142
5783,KNSTRN,0.409893711,68.95200258
5784,MGAT4A,0.409818186,68.94663374
5785,KLHL17,0.409782085,68.9412649
5786,SCAF1,0.409765412,68.93589606
5787,REXO2,0.409702796,68.93052722
5788,DCTN3,0.409683217,68.92515838
5789,EBF2,0.409680204,68.91978954
5790,POLR2F,0.409664326,68.9144207
5791,CAV2,0.409549612,68.90905186
5792,TGFB2,0.409461964,68.90368302
5793,HOXC8,0.409339778,68.89831418
5794,CNOT2,0.409292628,68.89294535
5795,ZBTB4,0.409255165,68.88757651
5796,GSTM1,0.409211427,68.88220767
5797,TAAR1,0.409205569,68.87683883
5798,RAC3,0.409186454,68.87146999
5799,YIPF3,0.409142287,68.86610115
5800,DNPEP,0.409093046,68.86073231
5801,RNF139,0.409062488,68.85536347
5802,TMEM87A,0.409056033,68.84999463
5803,FSTL1,0.408989743,68.84462579
5804,SOCS3,0.408974396,68.83925695
5805,TPCN2,0.408956681,68.83388811
5806,DFNA5,0.408742771,68.82851927
5807,FRAS1,0.408729518,68.82315043
5808,TOMM20,0.408707724,68.8177816
5809,WSB1,0.408696992,68.81241276
5810,RAB1A,0.408680838,68.80704392
5811,PTPN6,0.408663339,68.80167508
5812,ZNF444,0.408584491,68.79630624
5813,PIGH,0.408572379,68.7909374
5814,HIBADH,0.408526713,68.78556856
5815,DNASE1L1,0.408507926,68.78019972
5816,SLC29A2,0.408408976,68.77483088
5817,CLASRP,0.408393355,68.76946204
5818,CCDC88B,0.408332611,68.7640932
5819,CNGA2,0.408317932,68.75872436
5820,KDELR1,0.408309642,68.75335552
5821,SKA2,0.408251821,68.74798669
5822,MFRP,0.408237811,68.74261785
5823,C1D,0.408187769,68.73724901
5824,SNX14,0.408179765,68.73188017
5825,DPY19L1,0.408164506,68.72651133
5826,BCKDHB,0.408136925,68.72114249
5827,ALDH6A1,0.408103407,68.71577365
5828,PSMB5,0.407966768,68.71040481
5829,UBXN11,0.407959197,68.70503597
5830,OTC,0.407912963,68.69966713
5831,PDE12,0.407898036,68.69429829
5832,ISL2,0.407873861,68.68892945
5833,IVD,0.407867698,68.68356061
5834,LSM6,0.40784887,68.67819177
5835,HSD11B2,0.40778489,68.67282294
5836,FBXO32,0.407762472,68.6674541
5837,LDB2,0.407674037,68.66208526
5838,RBMXL1,0.407665209,68.65671642
5839,SPOCK1,0.407659487,68.65134758
5840,PPIA,0.407657108,68.64597874
5841,ZNRF1,0.407605235,68.6406099
5842,C8orf37,0.407477961,68.63524106
5843,ETV6,0.40738258,68.62987222
5844,EIF3M,0.407350284,68.62450338
5845,GATA3,0.407324986,68.61913454
5846,WARS2,0.407310683,68.6137657
5847,HIST1H2BJ,0.407288553,68.60839686
5848,SLC22A3,0.407239924,68.60302803
5849,MYOD1,0.40713139,68.59765919
5850,MRPL13,0.407125631,68.59229035
5851,FOXG1,0.407112486,68.58692151
5852,RAD51D,0.407107183,68.58155267
5853,SNRPA1,0.407080982,68.57618383
5854,ANGPTL4,0.407001332,68.57081499
5855,POLR2C,0.40699923,68.56544615
5856,ABCB10,0.406931799,68.56007731
5857,ADAMTS1,0.406919203,68.55470847
5858,PRX,0.406887389,68.54933963
5859,HSPB11,0.406780674,68.54397079
5860,PLIN2,0.406741193,68.53860195
5861,NUP54,0.406703698,68.53323312
5862,HOXD9,0.406666485,68.52786428
5863,ELAVL2,0.40662394,68.52249544
5864,BTBD1,0.406578959,68.5171266
5865,TRMT2A,0.406555021,68.51175776
5866,ECM1,0.406545945,68.50638892
5867,TCF25,0.40646621,68.50102008
5868,MRPL4,0.406430666,68.49565124
5869,CCR10,0.406395158,68.4902824
5870,PSMD13,0.406307804,68.48491356
5871,FNDC5,0.4062794,68.47954472
5872,EAPP,0.406232019,68.47417588
5873,GUCY2C,0.406211312,68.46880704
5874,PAX8,0.406207564,68.4634382
5875,RBMX2,0.406086711,68.45806937
5876,PAXBP1,0.406061437,68.45270053
