,Gene_Name,mantis_ml_proba,mantis_ml_perc
284,TARDBP,0.766444294,98.47524965
285,VPS33B,0.766250817,98.46988081
286,BBS1,0.766198945,98.46451197
287,OGDHL,0.765658029,98.45914313
288,ERCC2,0.765370632,98.45377429
289,ATG7,0.765317307,98.44840545
290,YY1,0.765222915,98.44303662
291,NDUFS6,0.765049345,98.43766778
292,MTR,0.764725222,98.43229894
293,ROBO2,0.764490268,98.4269301
294,COL4A1,0.764160407,98.42156126
295,MYH10,0.764052159,98.41619242
296,FAAH,0.763976504,98.41082358
297,IFT172,0.76389093,98.40545474
298,BCS1L,0.763559777,98.4000859
299,LETM1,0.763427367,98.39471706
300,CTBP1,0.763222745,98.38934822
301,SMAD9,0.763175296,98.38397938
302,AQP4,0.763048494,98.37861054
303,PIP4K2B,0.763006979,98.37324171
304,CYBB,0.762750374,98.36787287
305,KAT2A,0.762686468,98.36250403
306,CIAPIN1,0.762510901,98.35713519
307,FGF13,0.762353455,98.35176635
308,GNPAT,0.76216249,98.34639751
309,GIGYF2,0.761882288,98.34102867
310,HPRT1,0.761765134,98.33565983
311,NDUFA5,0.761593102,98.33029099
312,XPA,0.761560563,98.32492215
313,NDUFB9,0.761416984,98.31955331
314,SLC17A7,0.761401154,98.31418447
315,KDM8,0.761366384,98.30881563
316,PITRM1,0.761347687,98.30344679
317,SLC2A8,0.761287645,98.29807796
318,NDUFS4,0.761110609,98.29270912
319,HTT,0.760914651,98.28734028
320,DEAF1,0.760845027,98.28197144
321,PAK2,0.760574826,98.2766026
322,NRXN3,0.760242676,98.27123376
323,GJB1,0.760025374,98.26586492
324,MTRR,0.759852609,98.26049608
325,SLC23A2,0.759664708,98.25512724
326,FH,0.759656633,98.2497584
327,TNNT2,0.759605838,98.24438956
328,Sep-07,0.7594084,98.23902072
329,NF2,0.759352845,98.23365188
330,HADHA,0.7592465,98.22828305
331,PCCA,0.759187076,98.22291421
332,CREBBP,0.759129554,98.21754537
333,RRM2B,0.759098888,98.21217653
334,MAPK8IP3,0.759082483,98.20680769
335,TXNRD1,0.759008659,98.20143885
336,MAGI2,0.758934191,98.19607001
337,CAMK2A,0.758830701,98.19070117
338,LFNG,0.758664852,98.18533233
339,NR2F2,0.758633516,98.17996349
340,ERRFI1,0.758490781,98.17459465
341,CDC73,0.758331708,98.16922581
342,EZH1,0.758281471,98.16385697
343,MAP2K7,0.758242708,98.15848813
344,MED1,0.758150887,98.1531193
345,GBE1,0.75746101,98.14775046
346,SLC9A3R1,0.757354525,98.14238162
347,CHD7,0.757342385,98.13701278
348,GAS8,0.757038745,98.13164394
349,TULP3,0.756973362,98.1262751
350,LRP1,0.75694708,98.12090626
351,ASAH1,0.756916292,98.11553742
352,FUZ,0.756916181,98.11016858
353,MTOR,0.75689117,98.10479974
354,NSDHL,0.756850418,98.0994309
355,BAIAP2,0.756609264,98.09406206
356,SMAD1,0.756477683,98.08869322
357,LGALS3,0.756375343,98.08332439
358,ETV4,0.75613913,98.07795555
359,NDUFA9,0.755978171,98.07258671
360,CTSD,0.755864319,98.06721787
361,SLC37A4,0.75580732,98.06184903
362,CYFIP1,0.755587939,98.05648019
363,DNAJC5,0.755570153,98.05111135
364,CSNK2A1,0.755414633,98.04574251
365,DYNC2LI1,0.755116047,98.04037367
366,ALS2,0.755022648,98.03500483
367,PKD2,0.754863788,98.02963599
368,DDB1,0.754824158,98.02426715
369,MAP1B,0.754574641,98.01889831
370,PPP2R5D,0.754550551,98.01352947
371,KCNJ9,0.754455216,98.00816064
372,GYS1,0.754347832,98.0027918
373,NBEA,0.754322781,97.99742296
374,UXS1,0.754256455,97.99205412
375,ANK3,0.753789433,97.98668528
376,KIF1B,0.75377488,97.98131644
377,ANK2,0.753732125,97.9759476
378,NCOA6,0.753618119,97.97057876
379,RARA,0.753560665,97.96520992
380,ITPR1,0.753484336,97.95984108
381,ACAT2,0.753364736,97.95447224
382,UTRN,0.753352664,97.9491034
383,RFX3,0.753213039,97.94373456
384,NFIB,0.752952281,97.93836573
385,AGPAT1,0.752861659,97.93299689
386,MERTK,0.752806505,97.92762805
387,ZSWIM6,0.752765697,97.92225921
388,MCCC2,0.752755591,97.91689037
389,OAT,0.75274535,97.91152153
390,APRT,0.752587907,97.90615269
391,PRPF18,0.7525601,97.90078385
392,CRB1,0.752554075,97.89541501
393,BRINP1,0.75249197,97.89004617
394,NAMPT,0.752324488,97.88467733
395,GFPT1,0.752318488,97.87930849
396,ITGA6,0.7522522,97.87393965
397,FKBP10,0.752246276,97.86857081
398,KCNJ10,0.75214522,97.86320198
399,DPYSL2,0.752090185,97.85783314
400,NDUFAF7,0.751732318,97.8524643
401,GLRA2,0.75151252,97.84709546
402,NCOR1,0.751482468,97.84172662
403,BMPER,0.751380339,97.83635778
404,SMARCB1,0.751049902,97.83098894
405,DHCR24,0.751021733,97.8256201
406,KCNJ6,0.75084937,97.82025126
407,ADCYAP1R1,0.750830894,97.81488242
408,TBCK,0.75078845,97.80951358
409,TAX1BP3,0.750693964,97.80414474
410,MTTP,0.750629998,97.7987759
411,ACTN4,0.750451083,97.79340707
412,ANK1,0.750435612,97.78803823
413,KAT6B,0.750155454,97.78266939
414,MYH9,0.750100719,97.77730055
415,EP300,0.750064667,97.77193171
416,EIF2B4,0.749954837,97.76656287
417,TTC8,0.749720365,97.76119403
418,PDS5A,0.74970834,97.75582519
419,PCNT,0.749428626,97.75045635
420,ALG2,0.749328687,97.74508751
421,PTK2,0.749141699,97.73971867
422,HIPK2,0.749025422,97.73434983
423,SSBP3,0.749009737,97.72898099
424,SYN1,0.748925205,97.72361216
425,LRPAP1,0.74884912,97.71824332
426,PRKDC,0.748744003,97.71287448
427,OGG1,0.748466661,97.70750564
428,PIGT,0.748281882,97.7021368
429,SIK3,0.748023679,97.69676796
430,SHH,0.747993243,97.69139912
431,DHTKD1,0.747963879,97.68603028
432,TH,0.747833769,97.68066144
433,QKI,0.74782609,97.6752926
434,NOTCH1,0.747815384,97.66992376
435,GAS1,0.747783889,97.66455492
436,GSK3B,0.747769943,97.65918608
437,ACAD9,0.747766097,97.65381724
438,GLB1,0.747558945,97.64844841
439,CHRNB2,0.747531823,97.64307957
440,UBE3B,0.747458047,97.63771073
441,SDHC,0.747394531,97.63234189
442,JAG2,0.74733656,97.62697305
443,RAD9A,0.747154021,97.62160421
444,GOLIM4,0.747003843,97.61623537
445,ATR,0.746974854,97.61086653
446,PDGFB,0.746955851,97.60549769
447,BACE1,0.74684989,97.60012885
448,APBA2,0.746603983,97.59476001
449,NDUFS3,0.746601728,97.58939117
450,INPP5E,0.746472116,97.58402233
451,LRRK2,0.746373227,97.5786535
452,SLC17A5,0.746366583,97.57328466
453,AGRN,0.746295665,97.56791582
454,POLR2A,0.746279384,97.56254698
455,PSAT1,0.746205446,97.55717814
456,NRP1,0.746199785,97.5518093
457,PPT1,0.746141612,97.54644046
458,PARD3,0.745964925,97.54107162
459,CDC42,0.745863238,97.53570278
460,ANXA1,0.745710816,97.53033394
461,GABRA3,0.745699614,97.5249651
462,MYCBP2,0.745205116,97.51959626
463,SS18L1,0.745124668,97.51422742
464,FZD6,0.745035404,97.50885858
465,PLCB1,0.744876607,97.50348975
466,STK36,0.744793276,97.49812091
467,ATOX1,0.744554396,97.49275207
468,GABRB3,0.744531731,97.48738323
469,CTNNA1,0.744485912,97.48201439
470,TTBK2,0.744396571,97.47664555
471,DDX51,0.744364245,97.47127671
472,CDK5,0.744357935,97.46590787
473,FIG4,0.744326435,97.46053903
474,CRHR1,0.744308919,97.45517019
475,CAMK2B,0.744158494,97.44980135
476,CCM2,0.744098145,97.44443251
477,MKKS,0.743834372,97.43906367
478,AMT,0.743819179,97.43369484
479,PTPRS,0.743800761,97.428326
480,GTPBP2,0.743396869,97.42295716
481,GNB5,0.743248223,97.41758832
482,SMG1,0.743217189,97.41221948
483,KIF5A,0.743052107,97.40685064
484,PLAT,0.742861357,97.4014818
485,NME7,0.742798325,97.39611296
486,AGO2,0.742788193,97.39074412
487,ZIC3,0.742772665,97.38537528
488,STAMBP,0.742714746,97.38000644
489,ZBTB18,0.74270575,97.3746376
490,CES2,0.742558615,97.36926876
491,TRPM7,0.742199821,97.36389992
492,SNAP25,0.742091256,97.35853109
493,AMPD3,0.742038919,97.35316225
494,RAI1,0.742034523,97.34779341
495,ARX,0.741997298,97.34242457
496,APH1A,0.741906291,97.33705573
497,DLL1,0.741716382,97.33168689
498,DSCAM,0.741359057,97.32631805
499,ROBO1,0.741267458,97.32094921
500,MSI1,0.741247629,97.31558037
501,ABCA2,0.741054185,97.31021153
502,AMACR,0.741023668,97.30484269
503,FKBP1A,0.741013664,97.29947385
504,EMG1,0.740848179,97.29410501
505,ALDH2,0.740796184,97.28873618
506,BBS7,0.740708439,97.28336734
507,SHC1,0.740623369,97.2779985
508,GNPDA1,0.740570341,97.27262966
509,PORCN,0.740551065,97.26726082
510,MEN1,0.740203502,97.26189198
511,ATAD1,0.739729129,97.25652314
512,BCKDHB,0.739715394,97.2511543
513,MECP2,0.739560234,97.24578546
514,PIGQ,0.739527185,97.24041662
515,MX1,0.739425508,97.23504778
516,NDUFS2,0.739406175,97.22967894
517,NOVA1,0.739370805,97.2243101
518,MGAT2,0.739365339,97.21894126
519,PNPLA6,0.739364794,97.21357243
520,POMGNT2,0.739221203,97.20820359
521,HDAC4,0.739057084,97.20283475
522,DCTN1,0.739008631,97.19746591
523,SALL1,0.738898469,97.19209707
524,FGFR3,0.738834937,97.18672823
525,STX1A,0.738777235,97.18135939
526,CLN3,0.738715094,97.17599055
527,SNX13,0.738605654,97.17062171
528,TRAK1,0.738547958,97.16525287
529,GNS,0.738544102,97.15988403
530,GNAO1,0.738533912,97.15451519
531,PMPCB,0.7384625,97.14914635
532,PYGL,0.738341524,97.14377752
533,LIN7A,0.738122343,97.13840868
534,TJP1,0.738083761,97.13303984
535,LRIG2,0.73806285,97.127671
536,ACVR2A,0.737951027,97.12230216
537,VLDLR,0.737886891,97.11693332
538,ATP2C1,0.737806373,97.11156448
539,MLST8,0.737758554,97.10619564
540,SPNS1,0.737702324,97.1008268
541,EIF2B5,0.737565696,97.09545796
542,MYO1D,0.737440374,97.09008912
543,TAMM41,0.737436824,97.08472028
544,PINK1,0.737230444,97.07935144
545,TIMMDC1,0.73705376,97.0739826
546,RAB3A,0.736478378,97.06861377
547,SLC1A1,0.736215249,97.06324493
548,OLIG2,0.736156032,97.05787609
549,RXRA,0.735994056,97.05250725
550,CAMK4,0.735946994,97.04713841
551,HMOX2,0.735747107,97.04176957
552,STK38L,0.735718284,97.03640073
553,USP22,0.735454847,97.03103189
554,RNASEH2B,0.735272426,97.02566305
555,SYT2,0.735253796,97.02029421
556,CIT,0.735203183,97.01492537
557,SPIN1,0.735173697,97.00955653
558,DYNC2H1,0.735042363,97.00418769
559,DPCD,0.734241707,96.99881886
560,CRLF1,0.73415675,96.99345002
561,DLAT,0.734150253,96.98808118
562,FGFR1,0.734122335,96.98271234
563,DICER1,0.734064694,96.9773435
564,CADPS,0.734007546,96.97197466
565,KCNJ11,0.733754166,96.96660582
566,CNDP1,0.733751687,96.96123698
567,RGS4,0.733478165,96.95586814
568,HRAS,0.733475796,96.9504993
569,SPTB,0.733446802,96.94513046
570,SORBS2,0.733415958,96.93976162
571,MAPK11,0.73326768,96.93439278
572,EGR3,0.733248745,96.92902395
573,ZIC1,0.733207451,96.92365511
574,BIRC6,0.732911416,96.91828627
575,DDAH1,0.732418358,96.91291743
576,ASL,0.732379734,96.90754859
577,VEGFA,0.732156298,96.90217975
578,MAPK8,0.731995845,96.89681091
579,ZNF521,0.731925355,96.89144207
580,SEC23A,0.731731508,96.88607323
581,NUMB,0.731690654,96.88070439
582,PALB2,0.73141108,96.87533555
583,LDHA,0.730745541,96.86996671
584,KCNQ5,0.730634189,96.86459787
585,FEN1,0.730469644,96.85922903
586,ADSL,0.730272626,96.8538602
587,IFIT1,0.730178645,96.84849136
588,RINT1,0.730148208,96.84312252
589,NDST1,0.730005327,96.83775368
590,GFAP,0.729997439,96.83238484
591,UBR4,0.72996743,96.827016
592,TCF4,0.72991212,96.82164716
593,FOXO1,0.729546322,96.81627832
594,GRID2,0.72927333,96.81090948
595,ABR,0.729254678,96.80554064
596,NFASC,0.729052322,96.8001718
597,NEUROD2,0.729042429,96.79480296
598,FANCD2,0.728957101,96.78943412
599,SMPD1,0.728907759,96.78406529
600,RAPGEF2,0.728848381,96.77869645
601,STIP1,0.728649413,96.77332761
602,HAUS6,0.728533815,96.76795877
603,SALL3,0.728430033,96.76258993
604,EPM2A,0.72842196,96.75722109
605,NEUROD1,0.728350104,96.75185225
606,PDGFA,0.728198378,96.74648341
607,RAB3C,0.728055159,96.74111457
608,DHX30,0.728005657,96.73574573
609,NCOR2,0.727969941,96.73037689
610,CMIP,0.727927579,96.72500805
611,SP2,0.727845608,96.71963921
612,BRPF1,0.72775054,96.71427037
613,MUTYH,0.72759312,96.70890154
614,ROCK1,0.727572105,96.7035327
615,KRAS,0.7274603,96.69816386
616,TINF2,0.72725534,96.69279502
617,AMOT,0.727249775,96.68742618
618,KMT2B,0.727220054,96.68205734
619,ALKBH1,0.727207251,96.6766885
620,TGFB3,0.727192407,96.67131966
621,FAT4,0.727164294,96.66595082
622,IGF1R,0.727157131,96.66058198
623,FRS2,0.726948848,96.65521314
624,AIMP2,0.726822576,96.6498443
625,LAMP2,0.726701658,96.64447546
626,CACNB4,0.72639325,96.63910663
627,CBS,0.726340686,96.63373779
628,PURA,0.726334454,96.62836895
629,SCO2,0.726178175,96.62300011
630,CDK4,0.726153944,96.61763127
631,C2CD3,0.726072933,96.61226243
632,FASN,0.725949033,96.60689359
633,CENPJ,0.725849777,96.60152475
634,SYT1,0.725788857,96.59615591
635,MEF2C,0.725515808,96.59078707
636,HIPK1,0.725410357,96.58541823
637,MAT2A,0.725353755,96.58004939
638,TIMM50,0.725339828,96.57468055
639,TFRC,0.725304268,96.56931171
640,PGM1,0.725144295,96.56394288
641,KIF27,0.725099269,96.55857404
642,MADD,0.725064174,96.5532052
643,SOX10,0.725028006,96.54783636
644,FECH,0.724953175,96.54246752
645,SUPV3L1,0.72480217,96.53709868
646,TGFB2,0.724760833,96.53172984
647,RUFY3,0.724559143,96.526361
648,KCNQ3,0.724456721,96.52099216
649,CDKN1C,0.724365307,96.51562332
650,MGAT1,0.72435249,96.51025448
651,PDGFRA,0.724283209,96.50488564
652,TEK,0.724220615,96.4995168
653,LPIN2,0.724182811,96.49414797
654,SHANK3,0.724131786,96.48877913
655,LYAR,0.724097741,96.48341029
656,OPHN1,0.724078709,96.47804145
657,FUT8,0.724040887,96.47267261
658,SYNE1,0.724027017,96.46730377
659,ATP7B,0.72397351,96.46193493
660,MAPK7,0.723814227,96.45656609
661,ALG8,0.723755053,96.45119725
662,APBB2,0.723670768,96.44582841
663,NDUFA1,0.723657859,96.44045957
664,ALPL,0.723633741,96.43509073
665,LAMA2,0.723561969,96.42972189
666,ALG11,0.72355384,96.42435305
667,NEU1,0.723546532,96.41898422
668,TGM2,0.723535382,96.41361538
669,MT3,0.723489296,96.40824654
670,HMBS,0.723213445,96.4028777
671,BAD,0.7231845,96.39750886
672,ITPR3,0.723174892,96.39214002
673,GCLC,0.723131697,96.38677118
674,ABCE1,0.723125992,96.38140234
675,MPV17,0.723124512,96.3760335
676,COQ6,0.723116738,96.37066466
677,CLDN5,0.723060368,96.36529582
678,HAUS3,0.722956913,96.35992698
679,ILK,0.722954098,96.35455814
680,TRIM33,0.722870104,96.34918931
681,EBF3,0.722676989,96.34382047
682,FZR1,0.722556912,96.33845163
683,IMPDH2,0.722553988,96.33308279
684,PHACTR4,0.722520683,96.32771395
685,POLB,0.722493519,96.32234511
686,SHANK2,0.722489396,96.31697627
687,NAGLU,0.722433688,96.31160743
688,FJX1,0.72233503,96.30623859
689,SLIT2,0.722230391,96.30086975
690,CETN2,0.722218472,96.29550091
691,SRD5A3,0.722122471,96.29013207
692,DENND4C,0.721798013,96.28476323
693,CDON,0.721762203,96.27939439
694,CPT1A,0.721730113,96.27402556
695,VGF,0.721659487,96.26865672
696,CSAD,0.721351955,96.26328788
697,BASP1,0.721204536,96.25791904
698,SACS,0.721196691,96.2525502
699,DHCR7,0.721141878,96.24718136
700,CDK8,0.721045471,96.24181252
701,PDSS2,0.720795404,96.23644368
702,ETFDH,0.720792938,96.23107484
703,SH3GL3,0.720780635,96.225706
704,TPI1,0.72071846,96.22033716
