,Gene_Name,mantis_ml_proba,mantis_ml_perc
112,PBRM1,0.5846284478902817,99.3986900032213
113,ZSWIM8,0.5844113409519196,99.39332116396436
114,CCDC88A,0.584363117814064,99.3879523247074
115,HERC1,0.5842959165573121,99.38258348545045
116,TNRC6A,0.5838650643825531,99.3772146461935
117,OR2A25,0.5835831016302109,99.37184580693655
118,KDM5D,0.5835294455289841,99.36647696767959
119,PHF20L1,0.5835290431976319,99.36110812842264
120,UTY,0.5835219740867614,99.35573928916568
121,UNC5A,0.5829814940690994,99.35037044990874
122,WDFY3,0.5829327404499054,99.34500161065178
123,RASAL2,0.5827443957328796,99.33963277139483
124,TSC2,0.5825012296438217,99.33426393213787
125,FGFR1,0.5824663460254669,99.32889509288091
126,KIF5B,0.5824633061885833,99.32352625362397
127,STIP1,0.5822836577892303,99.31815741436701
