"Rank","GeneSymbol","GeneId","GO: Molecular Function Score","GO: Molecular Function pValue","GO: Biological Process Score","GO: Biological Process pValue","GO: Cellular Component Score","GO: Cellular Component pValue","Human Phenotype Score","Human Phenotype pValue","Mouse Phenotype Score","Mouse Phenotype pValue","Pathway Score","Pathway pValue","Pubmed Score","Pubmed pValue","Interaction Score","Interaction pValue","Gene Family Score","Gene Family pValue","Coexpression Score","Coexpression pValue","Coexpression Atlas Score","Coexpression Atlas pValue","Disease Score","Disease pValue","Average Score","Overall pValue"
1239,"ROBO3",64221,0.004529798656868582,0.23063516653756777,0.9999965237927145,0.11696359411309062,0.8165950585015845,0.16189000774593337,0.9964901257442896,0.047443841982958944,0.9999999996764546,0.04512006196746708,0.035615494410274805,0.08384972889233153,0.955310931199697,0.17041053446940357,0.1268842948490717,0.17137877614252517,0.0,0.5094887683965917,0.9984685192855373,0.128001549186677,0.8895444535635133,0.03989155693261038,0.9996840141597602,0.02943454686289698,0.7056130381673,0.0075506699665872645
1240,"KCNG4",93107,0.9173784856822976,0.09178931061192874,0.9995301204498241,0.14969016266460108,0.9946380941179814,0.06719597211463982,-1.0,0.0,0.9925130471922501,0.08423702556158016,0.7370640500333299,0.028272656855151047,0.9551375755037617,0.1707978311386522,0.03227653195642662,0.17544539116963595,0.5069739612795876,0.005034856700232378,0.3364771757057749,0.238574748257165,0.0,0.6016653756777691,0.156580043997744,0.16750580945003873,0.6864215446667697,0.007555976882802962
1241,"MAD1L1",8379,0.6235444313940731,0.1585979860573199,0.9999999954428826,0.11057319907048799,0.9991175704523916,0.0400852052672347,0.879146178377011,0.05712625871417506,0.9999999552872177,0.04512006196746708,0.0,0.5426026336173508,0.9553109311062812,0.17041053446940357,0.7519031599823413,0.09798605731990705,-1.0,0.0,0.9999997662372645,0.05964368706429125,0.05492883685314209,0.18958171959721146,0.9965542221060105,0.04298993028659954,0.8055808083022057,0.00755709183352804
1242,"PTPN14",5784,0.8287060241540299,0.11812548412083657,0.9999999833212676,0.11096049573973664,0.6497489691277962,0.19229279628195198,0.9662838073321058,0.052285050348567,0.9998948064570499,0.061192873741285826,-1.0,0.0,0.9553108620358326,0.17041053446940357,0.9993406258220525,0.021301316808675447,0.0,0.5094887683965917,0.9999902168018628,0.07939581719597212,0.38818479859876936,0.13090627420604184,0.9849662577595093,0.052285050348567,0.8504194608974334,0.00759696369013052
1243,"CANT1",124583,0.8108629043891794,0.12122385747482571,0.9999999999970388,0.11057319907048799,0.9998976549968334,0.025755228505034856,1.0,0.03524399690162665,0.9446275227098433,0.10224632068164213,0.0,0.5426026336173508,0.9518803219792313,0.17118512780790085,0.01646703980965359,0.17544539116963595,-1.0,0.0,0.9999983407258309,0.06622773044151821,0.6411733551068372,0.08520526723470179,0.9464311223864046,0.07126258714175059,0.8011018664669675,0.007612252461797642
1244,"MBTPS1",8720,0.2741022848582559,0.20255615801704105,0.9999999999320969,0.11057319907048799,0.9913435081173885,0.07358636715724244,-1.0,0.0,0.9999999999934177,0.04512006196746708,0.042919512319622086,0.08384972889233153,0.9531958406605953,0.17118512780790085,0.5180856920568148,0.1332300542215337,0.0,0.5094887683965917,0.9999999057285875,0.05886909372579396,0.8461168174368909,0.05015491866769946,0.9980476360767112,0.03814872192099148,0.7632540262520429,0.007614957416295143
1245,"FAM20C",56975,0.9157302395306838,0.09198295894655306,0.9999999999989724,0.11057319907048799,0.9363606824696582,0.11115414407436096,0.9999999999999996,0.03524399690162665,0.9999999999999991,0.04512006196746708,0.0,0.5426026336173508,0.952155549752795,0.17118512780790085,0.5309483892014863,0.1314872192099148,-1.0,0.0,0.9999786799611613,0.08675445391169635,0.4497497333628712,0.12296669248644462,0.9988732292444304,0.034856700232378,0.8512561986260567,0.00761607247770324
1246,"SLC47A1",55244,0.8511424934247075,0.11096049573973664,0.9343069342647451,0.20526723470178157,0.36500533686945386,0.2263749031758327,-1.0,0.0,-1.0,0.0,0.02680598598429628,0.08384972889233153,0.5080460420494255,0.23237800154918667,0.5964698010262882,0.12277304415182029,0.2009100863017742,0.013361735089078234,0.9999242266433842,0.09740511231603408,0.9845582367195,0.020333075135553835,0.6480886347629514,0.11696359411309062,0.7204377724639055,0.00763028386031428
1247,"PTCH2",8643,0.5487031942418392,0.16498838109992253,0.9999955160883369,0.1175445391169636,0.1683450359140007,0.24380325329202168,0.9999999999999996,0.03524399690162665,0.999999999999714,0.04512006196746708,0.05289125426382622,0.08384972889233153,0.9553109312001666,0.17041053446940357,9.999980000009995E-5,0.1812548412083656,-1.0,0.0,0.9928936450860991,0.14872192099147946,0.5598375213241824,0.1010844306738962,0.9997897064577518,0.028079008520526725,0.7434532745255805,0.007633648356493716
1248,"NAPSA",9476,0.28370977733722225,0.20255615801704105,0.9806236019501694,0.18532145623547638,0.9986672076614179,0.0453137103020914,-1.0,0.0,-1.0,0.0,0.17441917651262498,0.06738962044926414,0.9528113208285466,0.17118512780790085,0.0,0.5906274206041828,-1.0,0.0,0.99835073982129,0.12877614252517428,0.9999815164700088,0.0019364833462432224,0.9678405061808645,0.06332300542215337,0.7736374110164996,0.007635032289092569
1249,"CBLB",868,0.917159411119924,0.09178931061192874,0.9999999999999876,0.11057319907048799,0.9414675503997945,0.10747482571649884,-1.0,0.0,0.9994988312537846,0.06738962044926414,0.8132506232475257,0.02498063516653757,0.9553109257894856,0.17041053446940357,0.9635407566077847,0.05460883036405887,0.0,0.5094887683965917,0.9999999997646085,0.05790085205267235,0.23871774042229402,0.16014717273431447,0.7851344476293001,0.1028272656855151,0.8423917371285389,0.007659224608745352
1250,"PUS1",80324,0.898179880125231,0.09546862896979086,0.9999987673962808,0.11425251742835012,0.9549238381694564,0.10147172734314484,0.9999999991447605,0.03524399690162665,0.9994021143530428,0.06932610379550735,0.0,0.5426026336173508,0.9547524471343205,0.17118512780790085,0.967592629045349,0.05092951200619675,-1.0,0.0,0.9999994856869282,0.061192873741285826,0.1773815219546037,0.17137877614252517,0.9696331629572279,0.061967467079783116,0.8505100809853247,0.007663067828002301
1251,"DNAJB1",3337,0.7903347868376858,0.1254841208365608,0.9999999975175565,0.11057319907048799,0.9999970836774282,0.012587141750580944,-1.0,0.0,9.999980000009995E-5,0.14078233927188227,0.0,0.5426026336173508,0.9553109312001586,0.17041053446940357,0.9999718129700247,0.014523625096824167,0.0,0.5094887683965917,0.999999998624911,0.05790085205267235,0.05527979081991789,0.18958171959721146,0.9953978668091767,0.0453137103020914,0.6519059270147062,0.007680003301114402
1252,"GNAT2",2780,0.9173346737005265,0.09178931061192874,0.9999999999999991,0.11057319907048799,0.9999727102000994,0.020526723470178157,0.9998902517511146,0.04202168861347792,0.9999999933257038,0.04512006196746708,0.485002917310128,0.04395817195972115,0.9553108426519616,0.17041053446940357,0.41969832356133197,0.14136328427575523,-1.0,0.0,0.7815207447047039,0.203718048024787,0.0,0.6016653756777691,0.2137639002119374,0.16421378776142526,0.7927399898376483,0.007696000127155211
1253,"TAGLN",6876,0.2646779218521017,0.20274980635166537,0.9431592672581036,0.2039116963594113,0.0027658629500524378,0.2552285050348567,-1.0,0.0,0.9999994103190387,0.046281951975213016,-1.0,0.0,0.9553109312001671,0.17041053446940357,0.9981454597664772,0.02691711851278079,-1.0,0.0,0.9999999490594851,0.05848179705654531,0.9500538523017433,0.03040278853601859,0.9941950965046578,0.0470565453137103,0.8368624057339967,0.007700607145450511
1254,"GRM8",2918,0.910501375835105,0.09295120061967467,0.9999999999999973,0.11057319907048799,0.9999973741863936,0.012393493415956624,-1.0,0.0,0.9999846200485278,0.05538342370255616,0.3528418025726686,0.05770720371804802,0.954204432260176,0.17118512780790085,0.1629120255320502,0.16963594113090627,0.0,0.5094887683965917,0.9877464903716958,0.1558869093725794,0.00874374558163182,0.20352439969016267,0.9960574174267078,0.044151820294345466,0.7367188910969826,0.007701603731859463
1255,"KDM6B",23135,0.9126266129669527,0.0923702556158017,1.0,0.11057319907048799,0.8316853464873173,0.15801704105344694,-1.0,0.0,0.9999999994661093,0.04512006196746708,0.0,0.5426026336173508,0.9553109311832072,0.17041053446940357,0.9999369355224259,0.0156855151045701,0.0,0.5094887683965917,0.9989487610435993,0.12316034082106894,0.8755154724184286,0.0435708752904725,0.999685951743527,0.02943454686289698,0.8040309436506899,0.007720853759394353
1256,"TIMM50",92609,0.7430104514229043,0.1403950426026336,0.9999996167943418,0.11192873741285825,0.9990795914122771,0.04066615027110767,-1.0,0.0,0.9933797513940229,0.08384972889233153,0.0032510599319886266,0.08520526723470179,0.9553109312001645,0.17041053446940357,0.9999999984053788,0.009682416731216111,0.0,0.5094887683965917,0.9997893063974648,0.10708752904725019,0.40307871064080253,0.12935708752904726,0.25746805678297446,0.16014717273431447,0.73616445402393,0.007725482018530072
1257,"CAPN3",825,0.9129005661910818,0.09217660728117738,0.9999999999999996,0.11057319907048799,0.9945684206324402,0.06719597211463982,0.9999371949134347,0.040278853601859024,0.9997582870190935,0.06351665375677769,0.13859614733999048,0.07804027885360186,0.9551478586596074,0.1707978311386522,0.5167671509294922,0.1332300542215337,0.0,0.5094887683965917,0.9999993092434201,0.062161115414407435,0.0,0.6016653756777691,0.9995014309917464,0.031758326878388844,0.7584426577957362,0.007731909244625301
1258,"PLAG1",5324,0.9138114117821567,0.09217660728117738,0.9999999999972395,0.11057319907048799,0.8393734426414127,0.1506584043377227,0.9999999999999996,0.03524399690162665,0.9948220853145426,0.08191324554608831,-1.0,0.0,0.9550074791171094,0.17099147947327653,0.32352114589849296,0.1516266460108443,0.0,0.5094887683965917,0.9999153332186247,0.09798605731990705,0.8431584581016583,0.05073586367157242,0.999703468523739,0.02943454686289698,0.8543910982655422,0.00774222382971157
1259,"KRT5",3852,0.6637492373097758,0.15182029434546862,0.9974909519465832,0.168861347792409,0.9679862245322995,0.09333849728892331,0.9999999974308602,0.03524399690162665,0.9997998154315012,0.06312935708752905,0.0,0.5426026336173508,0.9553109312001666,0.17041053446940357,0.9942534423863308,0.034856700232378,0.0,0.5094887683965917,0.9999805886832255,0.08636715724244771,0.5367821805977558,0.10476374903175832,0.9999587924934356,0.024012393493415957,0.796904363223081,0.007754269157194904
1260,"CD47",961,0.08287468360754502,0.20487993803253293,0.9999999999999982,0.11057319907048799,0.996406276600691,0.0592563903950426,-1.0,0.0,0.999999999833357,0.04512006196746708,0.0,0.5426026336173508,0.9552682319975996,0.1706041828040279,0.7458039861304988,0.09914794732765299,0.0,0.5094887683965917,0.9999999999999991,0.05790085205267235,0.9706672149044285,0.0261425251742835,0.9999932836506153,0.020139426800929512,0.7406878228215947,0.007762232106829914
1261,"MDN1",23195,0.9114382131224934,0.09295120061967467,0.9778484721989236,0.18667699457784662,0.7274676303288243,0.17563903950426027,-1.0,0.0,0.18646419906142062,0.13613477924089853,0.0,0.5426026336173508,0.9553109278916616,0.17041053446940357,0.9973871057968859,0.027885360185902403,0.4693626292072838,0.0087141750580945,0.9999999010651126,0.05886909372579396,0.7079065466171995,0.0731990704879938,-1.0,0.0,0.7579767141802966,0.007766987324284935
1262,"CHRNA1",1134,0.9174121394566955,0.09178931061192874,0.9999999998770384,0.11057319907048799,0.9999986153102327,0.011618900077459334,0.9999999999999996,0.03524399690162665,0.9998500104352072,0.0627420604182804,0.6704825428886864,0.03195197521301317,0.9553109312000585,0.17041053446940357,0.0,0.5906274206041828,0.0,0.5094887683965917,0.4452965152533737,0.2273431448489543,0.026216322979733225,0.20081332300542215,0.8094377678799605,0.09798605731990705,0.7152057545262244,0.0077702635075523885
1263,"CTNNA3",29119,0.24949126303142102,0.203718048024787,0.9999999796959784,0.11096049573973664,0.9780504127121485,0.08656080557707203,0.9988828534883064,0.0453137103020914,0.9843326526219204,0.08907823392718822,0.35605295550816923,0.05770720371804802,0.9516630066199517,0.17118512780790085,0.9413759787614061,0.06235476374903176,-1.0,0.0,0.7288589147537009,0.20855925639039505,0.34816272067757514,0.1392331525948877,0.9710759714995127,0.06158017041053447,0.8656047081562611,0.0077821451821555865
1264,"MAP7",9053,0.0834150339275433,0.20487993803253293,0.9999999999805689,0.11057319907048799,0.9931804809249173,0.07010069713400464,-1.0,0.0,0.9782074547800808,0.09256390395042603,-1.0,0.0,0.9553079604175964,0.17041053446940357,0.8677486889477737,0.08113865220759102,-1.0,0.0,0.9999994632388324,0.06158017041053447,0.9895945449533238,0.017428350116189,0.8744872355955242,0.08849728892331526,0.9054027854596214,0.007782812463963729
1265,"USP2",9099,0.7224164513771998,0.14368706429124709,0.9999999999999996,0.11057319907048799,0.9853364889552804,0.07939581719597212,-1.0,0.0,0.9993704663961286,0.06951975213013169,0.6981379494488608,0.03040278853601859,0.9553085580170568,0.17041053446940357,0.9953110963682646,0.03292021688613478,0.0,0.5094887683965917,0.9999131621121461,0.09817970565453137,0.7297362118720297,0.06777691711851278,0.12312438998053217,0.17195972114639815,0.8139563446527796,0.007788305644980897
1266,"PDE3B",5140,0.7943636427718989,0.12490317583268784,0.9999999999999996,0.11057319907048799,0.7428851515184599,0.17447714949651433,-1.0,0.0,0.9999982596706726,0.04860573199070488,0.9116478178740521,0.019364833462432222,0.954485345572166,0.17118512780790085,0.6310777428290297,0.11890007745933386,0.0,0.5094887683965917,0.9999999942964463,0.05790085205267235,0.6680202046364676,0.08075135553834237,0.9213257093609402,0.07978311386522076,0.8508157948846718,0.007804652764194953
1267,"ACSS2",55902,0.9111286027712373,0.09295120061967467,0.9999999999999996,0.11057319907048799,0.8654072573154362,0.13536018590240123,-1.0,0.0,-1.0,0.0,0.7290208982053827,0.02865995352439969,0.9545804413152771,0.17118512780790085,0.14421613645722106,0.17041053446940357,0.0,0.5094887683965917,0.9999945695415453,0.07474825716498838,0.9997808744455272,0.006003098373353989,0.3321050599383795,0.1533694810224632,0.7772511985640772,0.007808110336076313
1268,"CSF2RB",1439,0.4818628460774795,0.17718822618125485,0.9997784785000831,0.1421378776142525,0.8577236188911613,0.13807126258714175,0.3078090981898296,0.06584043377226956,0.9999455128027606,0.05945003872966693,0.9085597737339567,0.019364833462432222,0.9543570799584042,0.17118512780790085,0.7953903198382117,0.09140201394268009,0.0,0.5094887683965917,0.9999999993956613,0.05790085205267235,0.32332342536691283,0.14407436096049575,0.6795664409890315,0.11270333075135554,0.7902966096926406,0.007855726792800444
1269,"RBFOX2",23543,0.5956333258204082,0.16092176607281178,0.9999999999999978,0.11057319907048799,0.6228892049211718,0.19345468628969792,-1.0,0.0,0.9999999996934099,0.04512006196746708,0.0,0.5426026336173508,0.9553109264307398,0.17041053446940357,0.9819164951600633,0.04434546862896979,0.0,0.5094887683965917,0.9999988228802109,0.06487219209914795,0.9984181646001359,0.010844306738962044,0.9978243788742491,0.039310611928737416,0.7803673941051698,0.00786440667071453
1270,"TRIP4",9325,0.8972192495380915,0.09546862896979086,0.9999998233129316,0.11154144074360961,0.9938690918688377,0.0687451587916344,0.999999999984579,0.03524399690162665,-1.0,0.0,-1.0,0.0,0.9553029191925023,0.17041053446940357,0.9999992797368681,0.010069713400464756,0.0,0.5094887683965917,0.999964436129263,0.09082106893880712,0.20300718949811966,0.16692486444616575,0.6176088803253639,0.12219209914794733,0.8222292957130476,0.007874470232710484
1271,"RAB34",83871,0.9166455497591258,0.09178931061192874,0.9999999999999991,0.11057319907048799,0.9999827206004476,0.01800929512006197,-1.0,0.0,0.9990735343062151,0.0714562354763749,0.027383740375001228,0.08384972889233153,0.9544979101804485,0.17118512780790085,0.875572482782105,0.07958946553059644,0.0,0.5094887683965917,0.9999996716939743,0.06003098373353989,0.5127301531407618,0.10941130906274206,0.02009454661619527,0.18048024786986833,0.7240665774408324,0.00787583852578122
1272,"PHKB",5257,0.8026678286721041,0.12335398915569326,0.999956030600834,0.13245546088303642,0.4903562553550908,0.20003872966692487,0.9934254227282077,0.048218435321456234,0.2463938557657116,0.13594113090627422,0.6746709873166102,0.03195197521301317,0.9553017069389667,0.17041053446940357,0.9364913808205417,0.06390395042602634,-1.0,0.0,0.9999997870716539,0.05906274206041828,0.12967383369088964,0.17893106119287375,0.673987239118412,0.11444616576297444,0.8303440819297362,0.007877190105760379
1273,"ANP32A",8125,0.14212410635347997,0.20449264136328427,0.9992155408551392,0.15356312935708752,0.9621985081121647,0.09721146398140976,-1.0,0.0,0.18646419906142062,0.13613477924089853,0.0,0.5426026336173508,0.9553098519022488,0.17041053446940357,0.9263645701330939,0.06700232378001549,0.0,0.5094887683965917,0.9999999999996767,0.05790085205267235,0.9999809029257977,0.0019364833462432224,0.9711589145581256,0.06158017041053447,0.7048987804273797,0.00788932991789082
1274,"EFNA5",1946,0.893892569766721,0.09643687064291247,1.0,0.11057319907048799,0.9978926887715696,0.05131680867544539,-1.0,0.0,0.9999999998929718,0.04512006196746708,0.4776742124331205,0.04453911696359411,0.9553109312001044,0.17041053446940357,0.09664249803422406,0.17486444616576297,0.0,0.5094887683965917,0.9980779127202422,0.13109992254066616,0.8955812988082174,0.03911696359411309,0.7449205634623373,0.10592563903950426,0.8023560353306373,0.00789285501627146
1275,"SLC6A17",388662,0.9172726426288245,0.09178931061192874,0.9999895249784454,0.121998450813323,0.9999091136173746,0.02536793183578621,0.9999999503589416,0.03524399690162665,-1.0,0.0,0.0,0.5426026336173508,0.9032425780367141,0.18590240123934934,-1.0,0.0,0.2009100863017742,0.013361735089078234,0.7007983940655987,0.21049573973663827,0.5458705106766683,0.10418280402788536,0.44078205081739785,0.14252517428350117,0.7413038174644174,0.007900140197047878
1276,"GRM4",2914,0.9171837290764485,0.09178931061192874,0.9999999999999991,0.11057319907048799,0.9999999925221957,0.010457010069713401,-1.0,0.0,0.9195404062439381,0.10883036405886909,0.35238902449488146,0.05770720371804802,0.9553088553558696,0.17041053446940357,0.7962215503855884,0.09140201394268009,0.0,0.5094887683965917,0.9097411486142781,0.1890007745933385,0.340206821643325,0.1402013942680093,0.9593257412485501,0.06506584043377227,0.8169547023326879,0.007907799831093465
1277,"SYT2",127833,0.6163033647168892,0.15995352439969016,0.9999999999999996,0.11057319907048799,0.9999865435191398,0.017041053446940357,0.9891202133113531,0.04976762199845081,0.9999833318807871,0.05557707203718048,0.3464665310724305,0.05770720371804802,0.9548800829618669,0.17099147947327653,0.4758497771493602,0.1369093725793958,0.0,0.5094887683965917,0.9779825449184213,0.16440743609604958,0.00874374558163182,0.20352439969016267,0.7587107464200142,0.10534469403563129,0.7559053367551237,0.007917267768587477
1278,"TET2",54790,0.7348736604529893,0.1427188226181255,0.9999999999999991,0.11057319907048799,0.045349615325700546,0.25038729666924864,0.9999999999988667,0.03524399690162665,0.9999999918719054,0.04512006196746708,0.0,0.5426026336173508,0.9553109311992698,0.17041053446940357,0.28738827783064236,0.15743609604957398,-1.0,0.0,0.9778004385482337,0.16440743609604958,0.9171986024871235,0.03621223857474826,0.9999999999999956,0.016847405112316034,0.7809630828745611,0.007923917749412257
1279,"DOCK4",9732,0.8806140057717718,0.1010844306738962,0.9999999830222857,0.11096049573973664,0.9950217159712146,0.06564678543764524,0.8318714658289638,0.05828814872192099,0.9416849932099572,0.10379550735863671,0.09427342527229182,0.07900852052672347,0.9550400002300301,0.1707978311386522,0.5855207990110269,0.12509682416731216,-1.0,0.0,0.9999992752648319,0.06254841208365608,0.136220447840127,0.1785437645236251,0.7059604573409475,0.10979860573199071,0.8321968266094693,0.007937518463763782
1280,"NFS1",9054,0.9174125693711941,0.09178931061192874,0.9999999994170975,0.11057319907048799,0.8654072573154362,0.13536018590240123,-1.0,0.0,-1.0,0.0,0.7757070671841206,0.02691711851278079,0.9522967472321983,0.17118512780790085,0.9995135115368308,0.02072037180480248,-1.0,0.0,0.9999939325007088,0.07552285050348567,0.2711534716795862,0.15298218435321456,0.5247119943757824,0.1349728892331526,0.899080225659543,0.00794608650476425
1281,"INVS",27130,0.23977633997343406,0.2039116963594113,0.9999977900900191,0.1158017041053447,0.9985511327167913,0.0470565453137103,0.9999999997099193,0.03524399690162665,0.9999999999999436,0.04512006196746708,0.0,0.5426026336173508,0.9546125894062724,0.17118512780790085,0.9997070202291376,0.019364833462432222,0.0,0.5094887683965917,0.9998831004891771,0.10205267234701781,0.0030278075518381767,0.20352439969016267,0.9730279823763851,0.06080557707203718,0.7126162362443629,0.007946331167536735
1282,"VAX1",11023,0.9104115388688875,0.09295120061967467,1.0,0.11057319907048799,0.7348867740701125,0.17467079783113865,0.9997049654574253,0.043377226955848176,0.9999999999999902,0.04512006196746708,-1.0,0.0,0.9553109312001662,0.17041053446940357,-1.0,0.0,0.0,0.5094887683965917,0.687262033107819,0.21185127807900853,0.9989070450441839,0.010263361735089079,0.9616369901941957,0.06467854376452363,0.8662390525437964,0.007947145608996009
1283,"PLCB3",5331,0.7434968507794681,0.1402013942680093,0.9999999999999098,0.11057319907048799,0.9887810572520428,0.07629744384198296,-1.0,0.0,0.9988393975135834,0.07261812548412083,0.92012979572162,0.0191711851278079,0.9553102801278162,0.17041053446940357,0.9738242573724051,0.04860573199070488,0.0,0.5094887683965917,0.9997918090915678,0.10689388071262587,0.11429887690713426,0.17970565453137102,0.9508390089027748,0.06951975213013169,0.8358138850483395,0.007954668930716502
1284,"DSG2",1829,0.5498506574911569,0.1647947327652982,0.9999999999999933,0.11057319907048799,0.9982780550274002,0.04860573199070488,0.993870180779061,0.048218435321456234,0.9979066478385114,0.07629744384198296,0.0,0.5426026336173508,0.9553108624305902,0.17041053446940357,0.9506312005928396,0.05906274206041828,0.0,0.5094887683965917,0.9999999912201625,0.05790085205267235,0.739151426490853,0.06642137877614253,0.9750523593879833,0.0592563903950426,0.7992831397136578,0.007973301120951404
1285,"ITGB1BP1",9270,0.9173615616235135,0.09178931061192874,1.0,0.11057319907048799,0.9920004236187344,0.07281177381874517,-1.0,0.0,0.9999999913731467,0.04512006196746708,-1.0,0.0,0.9542801221946976,0.17118512780790085,0.7577902639379877,0.09721146398140976,-1.0,0.0,0.9999999647874447,0.05809450038729667,0.8409411248129346,0.05131680867544539,0.6021305497353527,0.12490317583268784,0.9509937644760021,0.007974842928341497
1286,"SLC38A5",92745,0.9122113994962362,0.09256390395042603,0.9999565451109287,0.13206816421378775,0.6971809391705845,0.18977536793183578,-1.0,0.0,0.9995317325800561,0.06719597211463982,0.2612085014926725,0.061386522075910145,0.8573769741532429,0.19403563129357088,0.20737923495236776,0.1646010844306739,0.2009100863017742,0.013361735089078234,0.9692576652013775,0.17099147947327653,0.5923817012317909,0.09527498063516654,0.46724299593673974,0.14058869093725793,0.7641884475201071,0.007976009315610821
1287,"BRSK2",9024,0.9173211933202939,0.09178931061192874,0.9999999999999991,0.11057319907048799,0.9996843568241618,0.030983733539891558,-1.0,0.0,0.9999999999620631,0.04512006196746708,0.2533561469745412,0.06158017041053447,0.9552939248463496,0.1706041828040279,0.12144246827724957,0.17215336948102247,-1.0,0.0,0.9148497685038817,0.18803253292021688,0.8109282795053504,0.055770720371804805,0.2504323591773902,0.16169635941130905,0.8230439423757872,0.007986538956605393
1288,"VPS33A",65082,0.07931941857475164,0.20487993803253293,0.9999999999999138,0.11057319907048799,0.9999991192369928,0.011425251742835011,0.9999999999999996,0.03524399690162665,0.9999967544662541,0.05015491866769946,-1.0,0.0,0.9552426614059873,0.1706041828040279,0.7352052854385447,0.10127807900852052,-1.0,0.0,0.9833687705630902,0.15975987606506584,0.7943719658908459,0.05828814872192099,0.0,0.5921766072811774,0.8034377029262461,0.0079915841331053
1289,"EFTUD2",9343,0.91675713147797,0.09178931061192874,0.9993065592382405,0.15259488768396592,0.8121239385448894,0.162858249419055,0.9999999999999991,0.03524399690162665,0.9992835140014984,0.0704879938032533,0.0,0.5426026336173508,0.9553109312001666,0.17041053446940357,0.9999999999999991,0.009682416731216111,-1.0,0.0,0.999942778267507,0.09527498063516654,0.14546899058264748,0.17796281951975212,0.7105419253845081,0.10941130906274206,0.8294943448530471,0.007992837549970155
1290,"ATP2A3",489,0.9174113450974843,0.09178931061192874,0.9999999933956943,0.11057319907048799,0.9620552192324833,0.09721146398140976,-1.0,0.0,0.5558149526918309,0.12780790085205268,0.7782323811125734,0.02691711851278079,0.9551546152387681,0.1707978311386522,0.8123048386996923,0.08965917893106119,0.0,0.5094887683965917,0.9999999962760074,0.05790085205267235,0.40557459934409357,0.12916343919442294,0.9939345285611237,0.04763749031758327,0.8346414635315239,0.007999435088803297
1291,"SLC12A9",56996,0.9173290843315318,0.09178931061192874,0.9999999994774832,0.11057319907048799,0.709818627221869,0.17912470952749807,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.8954545157050103,0.1872579395817196,0.40593449954684174,0.14407436096049575,0.2009100863017742,0.013361735089078234,0.9999582126036588,0.09275755228505035,6.586184009235033E-4,0.20352439969016267,0.9999999999999991,0.016847405112316034,0.741590665909902,0.008000045408704026
1292,"FLAD1",80308,0.9086158274228842,0.09314484895429899,0.9999213747387102,0.13613477924089853,0.7718060511629051,0.1707978311386522,0.9999999999999996,0.03524399690162665,-1.0,0.0,0.3778789617448905,0.055189775367931834,0.9544286414652762,0.17118512780790085,0.9053819370085252,0.07281177381874517,-1.0,0.0,0.9999939112631269,0.07571649883810999,0.24426445773816757,0.15879163439194424,0.9495865166298144,0.069713400464756,0.8934280896353884,0.008018157117475
1293,"SPAG9",9043,0.8933137902825999,0.0966305189775368,0.9999999999999987,0.11057319907048799,0.999712117454447,0.030596436870642913,-1.0,0.0,0.9941368687689313,0.0826878388845856,0.0,0.5426026336173508,0.9553105952286882,0.17041053446940357,0.9741411279981536,0.04841208365608056,-1.0,0.0,0.9999999892108757,0.05790085205267235,0.028695998188312297,0.19345468628969792,0.9993444876934069,0.03272656855151046,0.8139763627339358,0.008040165882201689
1294,"CC2D2A",57545,7.783778440727634E-4,0.23063516653756777,0.9999999999999893,0.11057319907048799,0.9794432382457207,0.0853989155693261,0.9999999999999996,0.03524399690162665,0.9999999999999991,0.04512006196746708,0.15803392950164397,0.07784663051897754,0.9522963355227974,0.17118512780790085,0.5286378218623541,0.13168086754453912,-1.0,0.0,0.6304302427501072,0.21707978311386522,0.11454884477918521,0.17970565453137102,0.9974981824284646,0.04047250193648334,0.7536295596736498,0.008045308222605518
1295,"CRHBP",1393,0.9174125538481106,0.09178931061192874,0.9999999999999996,0.11057319907048799,0.9999998847599803,0.010650658404337723,-1.0,0.0,0.9818537313507838,0.09082106893880712,0.0,0.5426026336173508,0.9553081300992798,0.17041053446940357,0.3872917485493824,0.14504260263361735,-1.0,0.0,0.9998150226069703,0.10650658404337723,0.6300873983220933,0.08752904725019364,0.9984453834402838,0.03640588690937258,0.8406130223905054,0.008060864335126539
1296,"PIP5K1A",8394,0.9156279769384696,0.09198295894655306,0.9999999999861675,0.11057319907048799,0.9927502912479045,0.0714562354763749,-1.0,0.0,0.9728798468494491,0.0941130906274206,0.9185680016472131,0.0191711851278079,0.9552926005323283,0.1706041828040279,0.9460843812744628,0.060418280402788536,-1.0,0.0,0.9997965653838614,0.10689388071262587,0.028741914398118164,0.19345468628969792,0.2581062516763278,0.16014717273431447,0.8631034862729701,0.008065562453251962
1297,"SLC15A2",6565,0.9140186376821862,0.09217660728117738,0.9962739870341258,0.17118512780790085,0.8657723343145856,0.13536018590240123,-1.0,0.0,0.6715939711174006,0.12451587916343919,0.02680598598429628,0.08384972889233153,0.9539120012512744,0.17118512780790085,0.0,0.5906274206041828,0.2009100863017742,0.013361735089078234,0.9999939073840416,0.07571649883810999,0.9712359238144959,0.0261425251742835,0.239664548170443,0.16227730441518204,0.6901995358958176,0.008068523865722654
